time,z_pos,rotation,z_target,rz_target
0.0,0.08094,0.0,-0.105,-0.5899182556090424
0.02063441276550293,0.08098,-0.00010317206382751465,-0.105,-0.5899182556090424
0.041414737701416016,0.08104,-0.0003109753131866455,-0.105,-0.5899182556090424
0.062296390533447266,0.08107,-0.0006242001056671143,-0.105,-0.5899182556090424
0.08347272872924805,0.08108,-0.00104772686958313,-0.105,-0.5899182556090424
0.1040804386138916,0.08104,-0.0015629196166992189,-0.105,-0.5899182556090424
0.12491869926452637,0.08095,-0.002188067436218262,-0.105,-0.5899182556090424
0.1453232765197754,0.08089,-0.002902227640151978,-0.105,-0.5899182556090424
0.16658282279968262,0.08085,-0.0037526094913482673,-0.105,-0.5899182556090424
0.18750381469726562,0.08073,-0.004694054126739502,-0.105,-0.5899182556090424
0.20824718475341797,0.08068,-0.0057312226295471195,-0.105,-0.5899182556090424
0.2291121482849121,0.08057,-0.006878795623779297,-0.105,-0.5899182556090424
0.24991631507873535,0.08052,-0.008127045631408692,-0.105,-0.5899182556090424
0.27045488357543945,0.08036,-0.00946205258369446,-0.105,-0.5899182556090424
0.2911660671234131,0.08025,-0.010911835432052614,-0.105,-0.5899182556090424
0.3120594024658203,0.08011,-0.012478835582733156,-0.105,-0.5899182556090424
0.3328738212585449,0.07984,-0.014143989086151124,-0.105,-0.5899182556090424
0.35367751121520996,0.07992,-0.015912302732467652,-0.105,-0.5899182556090424
0.3744969367980957,0.07975,-0.01778605103492737,-0.105,-0.5899182556090424
0.3951570987701416,0.07967,-0.019748766422271732,-0.105,-0.5899182556090424
0.41604113578796387,0.07963,-0.021837170124053958,-0.105,-0.5899182556090424
0.4369819164276123,0.07953,-0.024035952091217044,-0.105,-0.5899182556090424
0.45751118659973145,0.07938,-0.02629417181015015,-0.105,-0.5899182556090424
0.4785609245300293,0.07907,-0.028714891672134403,-0.105,-0.5899182556090424
0.49936771392822266,0.07897,-0.031211706399917608,-0.105,-0.5899182556090424
0.5202953815460205,0.0789,-0.03382766485214234,-0.105,-0.5899182556090424
0.5409719944000244,0.07853,-0.03651562452316285,-0.105,-0.5899182556090424
0.5616753101348877,0.07837,-0.039310572147369396,-0.105,-0.5899182556090424
0.5822277069091797,0.0782,-0.04218790769577028,-0.105,-0.5899182556090424
0.602689266204834,0.07799,-0.04515483379364015,-0.105,-0.5899182556090424
0.6237185001373291,0.07765,-0.04830921888351442,-0.105,-0.5899182556090424
0.6441915035247803,0.07734,-0.051482534408569355,-0.105,-0.5899182556090424
0.6650304794311523,0.07712,-0.05481677055358889,-0.105,-0.5899182556090424
0.6856513023376465,0.07665,-0.058219206333160425,-0.105,-0.5899182556090424
0.7064459323883057,0.07646,-0.06175429344177249,-0.105,-0.5899182556090424
0.7269785404205322,0.07617,-0.06534749984741214,-0.105,-0.5899182556090424
0.7476701736450195,0.07586,-0.06907199382781987,-0.105,-0.5899182556090424
0.7682156562805176,0.07521,-0.072872908115387,-0.105,-0.5899182556090424
0.7887799739837646,0.07493,-0.07678012847900395,-0.105,-0.5899182556090424
0.8098442554473877,0.07459,-0.08088766336441044,-0.105,-0.5899182556090424
0.8304548263549805,0.07378,-0.085009777545929,-0.105,-0.5899182556090424
0.8511331081390381,0.07333,-0.08914543390274053,-0.105,-0.5899182556090424
0.8720309734344482,0.07292,-0.09332500696182257,-0.105,-0.5899182556090424
0.892871618270874,0.07254,-0.09749313592910773,-0.105,-0.5899182556090424
0.9135534763336182,0.07178,-0.10162950754165656,-0.105,-0.5899182556090424
0.934361457824707,0.07134,-0.10579110383987433,-0.105,-0.5899182556090424
0.9552655220031738,0.07083,-0.10997191667556769,-0.105,-0.5899182556090424
0.9764597415924072,0.06983,-0.11421076059341437,-0.105,-0.5899182556090424
0.9970607757568359,0.06924,-0.11833096742630012,-0.105,-0.5899182556090424
1.0178682804107666,0.06862,-0.12249246835708624,-0.105,-0.5899182556090424
1.0384433269500732,0.06724,-0.12660747766494757,-0.105,-0.5899182556090424
1.059217929840088,0.0666,-0.1307623982429505,-0.105,-0.5899182556090424
1.0805177688598633,0.06596,-0.13502236604690557,-0.105,-0.5899182556090424
1.1015148162841797,0.06529,-0.13922177553176884,-0.105,-0.5899182556090424
1.1220531463623047,0.06382,-0.14332944154739385,-0.105,-0.5899182556090424
1.1436872482299805,0.063,-0.147656261920929,-0.105,-0.5899182556090424
1.165273666381836,0.06174,-0.1519735455513001,-0.105,-0.5899182556090424
1.1862680912017822,0.06092,-0.15617243051528937,-0.105,-0.5899182556090424
1.2074730396270752,0.05931,-0.16041342020034796,-0.105,-0.5899182556090424
1.228372573852539,0.05848,-0.16459332704544075,-0.105,-0.5899182556090424
1.2491567134857178,0.05758,-0.1687501549720765,-0.105,-0.5899182556090424
1.270033597946167,0.05668,-0.17292553186416634,-0.105,-0.5899182556090424
1.2921886444091797,0.05488,-0.17735654115676888,-0.105,-0.5899182556090424
1.3129875659942627,0.05397,-0.1815163254737855,-0.105,-0.5899182556090424
1.3335373401641846,0.0531,-0.18562628030776987,-0.105,-0.5899182556090424
1.354116439819336,0.05135,-0.18974210023880014,-0.105,-0.5899182556090424
1.375107765197754,0.05044,-0.19394036531448375,-0.105,-0.5899182556090424
1.3955276012420654,0.04952,-0.19802433252334606,-0.105,-0.5899182556090424
1.4159743785858154,0.04752,-0.20211368799209606,-0.105,-0.5899182556090424
1.4367384910583496,0.0465,-0.20626651048660288,-0.105,-0.5899182556090424
1.4574429988861084,0.04551,-0.21040741205215463,-0.105,-0.5899182556090424
1.4783625602722168,0.04451,-0.2145913243293763,-0.105,-0.5899182556090424
1.498884677886963,0.04233,-0.2186957478523255,-0.105,-0.5899182556090424
1.519479513168335,0.04118,-0.22281471490859991,-0.105,-0.5899182556090424
1.5404515266418457,0.04003,-0.22700911760330206,-0.105,-0.5899182556090424
1.568326711654663,0.03795,-0.23258415460586554,-0.105,-0.5899182556090424
1.5930683612823486,0.03638,-0.23753248453140266,-0.105,-0.5899182556090424
1.6211154460906982,0.03414,-0.24314190149307258,-0.105,-0.5899182556090424
1.6437737941741943,0.03302,-0.24767357110977178,-0.105,-0.5899182556090424
