time,z_pos,rotation,z_speed,rz_speed,z_target,rz_target
0.0,0.08105,0.0,-0.0001,0.041324044167779996,-0.105,-0.6025193795879069
0.020702362060546875,0.08104,-0.000855505324167412,-0.0001,0.041324044167779996,-0.105,-0.6025193795879069
0.04104256629943848,0.08102,-0.0016960448225170344,-0.0001,0.041324044167779996,-0.105,-0.6025193795879069
0.06168055534362793,0.08101,-0.002548889993313279,-0.0001,0.041324044167779996,-0.105,-0.6025193795879069
0.08246064186096191,0.08098,-0.0034076072063658784,-0.0001,0.041324044167779996,-0.105,-0.6025193795879069
0.10328030586242676,0.08098,-0.004267959921120751,-0.0011,0.041324044167779996,-0.105,-0.6025193795879069
0.12391448020935059,0.08094,-0.005120647453198704,-0.0021000000000000003,0.041324044167779996,-0.105,-0.6025193795879069
0.1444404125213623,0.08093,-0.005968861986645139,-0.0031000000000000003,0.041324044167779996,-0.105,-0.6025193795879069
0.16631674766540527,0.08094,-0.006831352676516838,-0.0041,0.041324044167779996,-0.105,-0.6025193795879069
0.18666887283325195,0.0809,-0.007713912745711011,-0.0051,0.041324044167779996,-0.105,-0.6025193795879069
0.2070455551147461,0.08078,-0.008555959664304296,-0.0061,0.041324044167779996,-0.105,-0.6025193795879069
0.22745108604431152,0.08068,-0.009399198725704659,-0.0071,0.041324044167779996,-0.105,-0.6025193795879069
0.24799728393554688,0.08058,-0.010248250714842016,-0.0081,0.041324044167779996,-0.105,-0.6025193795879069
0.26876211166381836,0.08042,-0.01110633737302145,-0.0091,0.041324044167779996,-0.105,-0.6025193795879069
0.2897636890411377,0.08031,-0.011974207484154844,-0.010100000000000001,0.041324044167779996,-0.105,-0.6025193795879069
0.31057310104370117,0.08021,-0.012834136544854307,-0.011100000000000002,0.041324044167779996,-0.105,-0.6025193795879069
0.33089494705200195,0.07983,-0.013673917406872151,-0.012100000000000003,0.041324044167779996,-0.105,-0.6025193795879069
0.35126566886901855,0.07964,-0.014515718014968105,-0.013100000000000004,0.041324044167779996,-0.105,-0.6025193795879069
0.37198853492736816,0.07946,-0.015372070647246333,-0.014100000000000005,0.041324044167779996,-0.105,-0.6025193795879069
0.3930184841156006,0.07929,-0.016231901183746865,-0.015100000000000006,0.041324044167779996,-0.105,-0.6025193795879069
0.41329407691955566,0.07887,-0.01707898268890558,-0.016100000000000007,0.041324044167779996,-0.105,-0.6025193795879069
0.43401145935058594,0.07857,-0.017935108715526265,-0.017100000000000008,0.041324044167779996,-0.105,-0.6025193795879069
0.4544525146484375,0.0783,-0.018779815787490717,-0.01810000000000001,0.041324044167779996,-0.105,-0.6025193795879069
0.47547459602355957,0.07773,-0.019648533206734927,-0.01910000000000001,0.041324044167779996,-0.105,-0.6025193795879069
0.49614882469177246,0.07744,-0.02050287594535494,-0.02010000000000001,0.041324044167779996,-0.105,-0.6025193795879069
0.5167672634124756,0.0771,-0.021354913217719942,-0.02110000000000001,0.041324044167779996,-0.105,-0.6025193795879069
0.537081241607666,0.07675,-0.02219436894988131,-0.022100000000000012,0.041324044167779996,-0.105,-0.6025193795879069
0.5641112327575684,0.07644,-0.02304224850105138,-0.023100000000000013,0.041324044167779996,-0.105,-0.6025193795879069
0.5850965976715088,0.07561,-0.024178557644595235,-0.024100000000000014,0.041324044167779996,-0.105,-0.6025193795879069
0.6059846878051758,0.07527,-0.02504173800385946,-0.025100000000000015,0.041324044167779996,-0.105,-0.6025193795879069
0.6266486644744873,0.0744,-0.025895657088424062,-0.026100000000000016,0.041324044167779996,-0.105,-0.6025193795879069
0.6471598148345947,0.07393,-0.026733152189026683,-0.027100000000000016,0.041324044167779996,-0.105,-0.6025193795879069
0.6677320003509521,0.07352,-0.027593386674742836,-0.028100000000000017,0.041324044167779996,-0.105,-0.6025193795879069
0.688931941986084,0.07316,-0.02846945399922738,-0.029100000000000018,0.041324044167779996,-0.105,-0.6025193795879069
0.7097649574279785,0.07234,-0.02933035844949627,-0.03010000000000002,0.041324044167779996,-0.105,-0.6025193795879069
0.7304153442382812,0.07189,-0.03018371594612696,-0.03110000000000002,0.041324044167779996,-0.105,-0.6025193795879069
0.7512693405151367,0.07139,-0.031045487409346456,-0.03210000000000002,0.041324044167779996,-0.105,-0.6025193795879069
0.7717916965484619,0.07036,-0.031887859457796215,-0.03310000000000002,0.041324044167779996,-0.105,-0.6025193795879069
0.7923212051391602,0.0699,-0.03274191647623932,-0.03410000000000002,0.041324044167779996,-0.105,-0.6025193795879069
0.8126556873321533,0.06935,-0.033582219516511504,-0.03510000000000002,0.041324044167779996,-0.105,-0.6025193795879069
0.833381175994873,0.06884,-0.034438680525408556,-0.03610000000000002,0.041324044167779996,-0.105,-0.6025193795879069
0.8543894290924072,0.06773,-0.03530030420232965,-0.03710000000000002,0.041324044167779996,-0.105,-0.6025193795879069
0.8747806549072266,0.06718,-0.03614947442050573,-0.03810000000000002,0.041324044167779996,-0.105,-0.6025193795879069
0.8955283164978027,0.06658,-0.03700685170445285,-0.039100000000000024,0.041324044167779996,-0.105,-0.6025193795879069
0.9166977405548096,0.06536,-0.037871105977485435,-0.040100000000000025,0.041324044167779996,-0.105,-0.6025193795879069
0.9370903968811035,0.0647,-0.038713773598531995,-0.041100000000000025,0.041324044167779996,-0.105,-0.6025193795879069
0.957770824432373,0.06406,-0.039578963851454436,-0.042100000000000026,0.041324044167779996,-0.105,-0.6025193795879069
0.978823184967041,0.06339,-0.04044893252802508,-0.04310000000000003,0.041324044167779996,-0.105,-0.6025193795879069
0.9997401237487793,0.06208,-0.041313305030096385,-0.04410000000000003,0.041324044167779996,-0.105,-0.6025193795879069
1.0206661224365234,0.06138,-0.04217805192412363,-0.04510000000000003,0.041324044167779996,-0.105,-0.6025193795879069
1.0411715507507324,0.06065,-0.04302541914945925,-0.04610000000000003,0.041324044167779996,-0.105,-0.6025193795879069
1.0618324279785156,0.05915,-0.04387921015256525,-0.04710000000000003,0.041324044167779996,-0.105,-0.6025193795879069
1.0829660892486572,0.05843,-0.04475253850431948,-0.04810000000000003,0.041324044167779996,-0.105,-0.6025193795879069
1.1034867763519287,0.0577,-0.045600536284528266,-0.04910000000000003,0.041324044167779996,-0.105,-0.6025193795879069
1.124025583267212,0.05654,-0.04644928284864894,-0.05010000000000003,0.041324044167779996,-0.105,-0.6025193795879069
1.1448259353637695,0.05529,-0.04730883751739246,-0.051100000000000034,0.041324044167779996,-0.105,-0.6025193795879069
1.1658565998077393,0.05449,-0.048177909623752825,-0.052100000000000035,0.041324044167779996,-0.105,-0.6025193795879069
1.1871347427368164,0.05375,-0.04905720854196235,-0.053100000000000036,0.041324044167779996,-0.105,-0.6025193795879069
1.2080254554748535,0.05224,-0.0499204972778454,-0.05410000000000004,0.041324044167779996,-0.105,-0.6025193795879069
1.2286865711212158,0.05138,-0.05077429813337129,-0.05510000000000004,0.041324044167779996,-0.105,-0.6025193795879069
1.2494122982025146,0.05047,-0.051630768994688235,-0.05610000000000004,0.041324044167779996,-0.105,-0.6025193795879069
1.269852638244629,0.04867,-0.05247544650939301,-0.05710000000000004,0.041324044167779996,-0.105,-0.6025193795879069
1.2907648086547852,0.04786,-0.053318724980472944,-0.05810000000000004,0.041324044167779996,-0.105,-0.6025193795879069
1.3111729621887207,0.04695,-0.054182969401085634,-0.05910000000000004,0.041324044167779996,-0.105,-0.6025193795879069
1.3314669132232666,0.04603,-0.05502159752997597,-0.06010000000000004,0.041324044167779996,-0.105,-0.6025193795879069
1.3520231246948242,0.04407,-0.05587106332074884,-0.06110000000000004,0.041324044167779996,-0.105,-0.6025193795879069
1.3740918636322021,0.04307,-0.05672657849733615,-0.062100000000000044,0.041324044167779996,-0.105,-0.6025193795879069
1.3945086002349854,0.04209,-0.057626734988459605,-0.06310000000000004,0.041324044167779996,-0.105,-0.6025193795879069
1.4154608249664307,0.04011,-0.0584925656486751,-0.06410000000000005,0.041324044167779996,-0.105,-0.6025193795879069
1.4357757568359375,0.03909,-0.05933206079051605,-0.06510000000000005,0.041324044167779996,-0.105,-0.6025193795879069
1.4566023349761963,0.03803,-0.06019269922544782,-0.06610000000000005,0.041324044167779996,-0.105,-0.6025193795879069
1.477412223815918,0.03602,-0.06105264799098707,-0.06710000000000005,0.04194575026582137,-0.105,-0.6025193795879069
1.497950553894043,0.03504,-0.06191414365532111,-0.06810000000000005,0.04261696367975579,-0.105,-0.6025193795879069
1.5186824798583984,0.03398,-0.06279767539115542,-0.06910000000000005,0.04330784263031006,-0.105,-0.6025193795879069
1.5390949249267578,0.03284,-0.06368169434987578,-0.07010000000000005,0.04400164206924074,-0.105,-0.6025193795879069
1.5600144863128662,0.03061,-0.06458003281366646,-0.07110000000000005,0.04470929167142167,-0.105,-0.6025193795879069
1.5803444385528564,0.02947,-0.06551148349650494,-0.07210000000000005,0.04544581548034322,-0.105,-0.6025193795879069
1.600710391998291,0.02833,-0.06643703085886743,-0.07310000000000005,0.046180496328357176,-0.105,-0.6025193795879069
1.6212317943572998,0.0272,-0.06738471940516037,-0.07410000000000005,0.04693568157265399,-0.105,-0.6025193795879069
1.6416680812835693,0.02481,-0.06834391046085915,-0.07510000000000006,0.04770306264617026,-0.105,-0.6025193795879069
1.6625096797943115,0.0236,-0.06933811854026341,-0.07610000000000006,0.048501688341551746,-0.105,-0.6025193795879069
1.682924747467041,0.02244,-0.07032828378999782,-0.07710000000000006,0.0493003476972381,-0.105,-0.6025193795879069
1.7038853168487549,0.01997,-0.07136164714844839,-0.07810000000000006,0.050137356800236184,-0.105,-0.6025193795879069
1.7243366241455078,0.0187,-0.07238702163941697,-0.07910000000000006,0.05097144992898173,-0.105,-0.6025193795879069
1.7450807094573975,0.01746,-0.07344437774521448,-0.08010000000000006,0.05183528307967147,-0.105,-0.6025193795879069
1.765977382659912,0.01564,-0.0745275627160902,-0.08110000000000006,0.05272415636286174,-0.105,-0.6025193795879069
1.7871243953704834,0.01382,-0.07564252112084979,-0.08210000000000006,0.05364328529105419,-0.105,-0.6025193795879069
1.8082609176635742,0.0125,-0.0767763536162788,-0.08310000000000006,0.05458234419719195,-0.105,-0.6025193795879069
1.8287851810455322,0.01112,-0.07789661602458665,-0.08410000000000006,0.05551451312477114,-0.105,-0.6025193795879069
