time,z_pos,rotation,z_target,rz_target
0.0003376007080078125,0.08102,0.0,-0.105,0.7351349925638377
0.020795345306396484,0.08111,-4.159069061279298e-15,-0.105,0.7351349925638377
0.04145407676696777,0.08112,-8.290815353393558e-15,-0.105,0.7351349925638377
0.06236982345581055,0.08108,-1.2473964691162114e-14,-0.105,0.7351349925638377
0.08321046829223633,0.08093,-1.6642093658447273e-14,-0.105,0.7351349925638377
0.10436534881591797,0.08092,-2.0873069763183603e-14,-0.105,0.7351349925638377
0.1252424716949463,0.08093,-2.5048494338989268e-14,-0.105,0.7351349925638377
0.1461477279663086,0.08095,-2.922954559326173e-14,-0.105,0.7351349925638377
0.16669607162475586,0.08086,-3.3339214324951184e-14,-0.105,0.7351349925638377
0.18836259841918945,0.08081,-3.7468194961547865e-14,-0.105,0.7351349925638377
0.20995759963989258,0.08076,-4.199151992797853e-14,-0.105,0.7351349925638377
0.23083829879760742,0.08063,-4.61676597595215e-14,-0.105,0.7351349925638377
0.251633882522583,0.08051,-5.032677650451662e-14,-0.105,0.7351349925638377
0.2734348773956299,0.08036,-5.4686975479126e-14,-0.105,0.7351349925638377
0.2942314147949219,0.08001,-5.88462829589844e-14,-0.105,0.7351349925638377
0.31489086151123047,0.07985,-6.297817230224611e-14,-0.105,0.7351349925638377
0.3357532024383545,0.07972,-6.715064048767092e-14,-0.105,0.7351349925638377
0.35706019401550293,0.07941,-7.131042480468753e-14,-0.105,0.7351349925638377
0.37726449966430664,0.07923,-7.545289993286135e-14,-0.105,0.7351349925638377
0.3982207775115967,0.079,-7.964415550231937e-14,-0.105,0.7351349925638377
0.41876912117004395,0.07879,-8.375382423400882e-14,-0.105,0.7351349925638377
0.4396648406982422,0.07841,-8.793296813964848e-14,-0.105,0.7351349925638377
0.4602701663970947,0.07817,-9.205403327941898e-14,-0.105,0.7351349925638377
0.4806654453277588,0.07788,-9.61330890655518e-14,-0.105,0.7351349925638377
0.5014183521270752,0.07725,-1.0028367042541508e-13,-0.105,0.7351349925638377
0.5222163200378418,0.07687,-1.044432640075684e-13,-0.105,0.7351349925638377
0.5430853366851807,0.07653,-1.0861706733703616e-13,-0.105,0.7351349925638377
0.5639762878417969,0.07621,-1.1279525756835941e-13,-0.105,0.7351349925638377
0.5846729278564453,0.07558,-1.169345855712891e-13,-0.105,0.7351349925638377
0.6054577827453613,0.07517,-1.210915565490723e-13,-0.105,0.7351349925638377
0.6260735988616943,0.07477,-1.252147197723389e-13,-0.105,0.7351349925638377
0.6468305587768555,0.07392,-1.2936611175537113e-13,-0.105,0.7351349925638377
0.667625904083252,0.0735,-1.3352518081665044e-13,-0.105,0.7351349925638377
0.6888537406921387,0.0731,-1.377707481384278e-13,-0.105,0.7351349925638377
0.7098252773284912,0.07221,-1.419650554656983e-13,-0.105,0.7351349925638377
0.7303097248077393,0.07168,-1.4606194496154792e-13,-0.105,0.7351349925638377
0.7506954669952393,0.07113,-1.501390933990479e-13,-0.105,0.7351349925638377
0.7712388038635254,0.0706,-1.5424776077270513e-13,-0.105,0.7351349925638377
0.7921860218048096,0.06956,-1.5843720436096198e-13,-0.105,0.7351349925638377
0.8130104541778564,0.06897,-1.6260209083557136e-13,-0.105,0.7351349925638377
0.8337693214416504,0.06841,-1.6675386428833016e-13,-0.105,0.7351349925638377
0.8544087409973145,0.0673,-1.7088174819946298e-13,-0.105,0.7351349925638377
0.8748288154602051,0.06674,-1.749657630920411e-13,-0.105,0.7351349925638377
0.8957819938659668,0.06622,-1.7915639877319344e-13,-0.105,0.7351349925638377
0.9167282581329346,0.06567,-1.83345651626587e-13,-0.105,0.7351349925638377
0.9376602172851562,0.06453,-1.8753204345703133e-13,-0.105,0.7351349925638377
0.9584195613861084,0.06386,-1.9168391227722175e-13,-0.105,0.7351349925638377
0.9792590141296387,0.06317,-1.958518028259278e-13,-0.105,0.7351349925638377
0.9998645782470703,0.0617,-1.9997291564941414e-13,-0.105,0.7351349925638377
1.020524024963379,0.06097,-2.0410480499267586e-13,-0.105,0.7351349925638377
1.0415911674499512,0.06024,-2.082205295562745e-13,-0.105,0.7351349925638377
1.0618469715118408,0.05954,-2.1236939430236824e-13,-0.105,0.7351349925638377
1.0826454162597656,0.05804,-2.165290832519532e-13,-0.105,0.7351349925638377
1.103165626525879,0.05726,-2.2063312530517585e-13,-0.105,0.7351349925638377
1.123772382736206,0.05646,-2.247544765472413e-13,-0.105,0.7351349925638377
1.144428014755249,0.05489,-2.2888560295104987e-13,-0.105,0.7351349925638377
1.1654136180877686,0.05411,-2.330090522766114e-13,-0.105,0.7351349925638377
1.1860487461090088,0.05333,-2.371706485748292e-13,-0.105,0.7351349925638377
1.2070693969726562,0.05212,-2.413116931915284e-13,-0.105,0.7351349925638377
1.2275910377502441,0.05087,-2.455182075500489e-13,-0.105,0.7351349925638377
1.2487833499908447,0.04997,-2.4975666999816903e-13,-0.105,0.7351349925638377
1.2693257331848145,0.04906,-2.5386514663696296e-13,-0.105,0.7351349925638377
1.290086269378662,0.04723,-2.5801725387573247e-13,-0.105,0.7351349925638377
1.3106722831726074,0.04634,-2.621344566345215e-13,-0.105,0.7351349925638377
1.331639289855957,0.04539,-2.662676811218262e-13,-0.105,0.7351349925638377
1.352196216583252,0.044,-2.7043924331665043e-13,-0.105,0.7351349925638377
1.3726415634155273,0.0425,-2.745283126831055e-13,-0.105,0.7351349925638377
