time,z_pos,rotation,z_target,rz_target
0.0,0.08091,0.0,-0.105,-0.6918843243545695
0.020707130432128906,0.08093,-0.00010353565216064453,-0.105,-0.6918843243545695
0.041135311126708984,0.08091,-0.0003078174591064453,-0.105,-0.6918843243545695
0.061601877212524414,0.08092,-0.0006148159503936767,-0.105,-0.6918843243545695
0.08261251449584961,0.08093,-0.0010350286960601808,-0.105,-0.6918843243545695
0.10309648513793945,0.08096,-0.0015471279621124268,-0.105,-0.6918843243545695
0.12374353408813477,0.08099,-0.002166539430618286,-0.105,-0.6918843243545695
0.1445908546447754,0.08098,-0.002896195650100708,-0.105,-0.6918843243545695
0.16528964042663574,0.08093,-0.003724147081375122,-0.105,-0.6918843243545695
0.18632173538208008,0.08093,-0.004670591354370117,-0.105,-0.6918843243545695
0.20701003074645996,0.0809,-0.005705006122589111,-0.105,-0.6918843243545695
0.22776532173156738,0.08082,-0.0068465471267700195,-0.105,-0.6918843243545695
0.2482757568359375,0.08058,-0.008077173233032225,-0.105,-0.6918843243545695
0.26906800270080566,0.08046,-0.009428669214248656,-0.105,-0.6918843243545695
0.28957533836364746,0.08033,-0.010864182710647582,-0.105,-0.6918843243545695
0.31029605865478516,0.08002,-0.01241823673248291,-0.105,-0.6918843243545695
0.3311307430267334,0.08001,-0.01408501148223877,-0.105,-0.6918843243545695
0.351733922958374,0.07974,-0.01583628177642822,-0.105,-0.6918843243545695
0.3722875118255615,0.07982,-0.017686104774475096,-0.105,-0.6918843243545695
0.39285707473754883,0.0797,-0.01964021325111389,-0.105,-0.6918843243545695
0.41352033615112305,0.07967,-0.021706539392471313,-0.105,-0.6918843243545695
0.4339463710784912,0.0795,-0.023851273059844972,-0.105,-0.6918843243545695
0.45447349548339844,0.07925,-0.026109256744384766,-0.105,-0.6918843243545695
0.47508692741394043,0.07918,-0.028479801416397096,-0.105,-0.6918843243545695
0.4956510066986084,0.0791,-0.030947490930557254,-0.105,-0.6918843243545695
0.5166745185852051,0.07902,-0.03357542991638184,-0.105,-0.6918843243545695
0.5371832847595215,0.07864,-0.036241569519042977,-0.105,-0.6918843243545695
