time,z_pos,rotation,z_target,rz_target
0.0,0.08097,0.0,-0.105,0.721725244105989
0.020744800567626953,0.08097,0.00010372400283813477,-0.105,0.721725244105989
0.0412900447845459,0.081,0.0003091764450073242,-0.105,0.721725244105989
0.062039852142333984,0.08095,0.0006204235553741455,-0.105,0.721725244105989
0.08307075500488281,0.081,0.001041041612625122,-0.105,0.721725244105989
0.10360383987426758,0.08103,0.0015543687343597412,-0.105,0.721725244105989
0.12405729293823242,0.08103,0.0021679723262786866,-0.105,0.721725244105989
0.14468979835510254,0.08102,0.0028901100158691406,-0.105,0.721725244105989
0.16544151306152344,0.08099,0.0037201786041259764,-0.105,0.721725244105989
0.1857893466949463,0.08095,0.004635831117630005,-0.105,0.721725244105989
0.2064211368560791,0.08089,0.005667420625686645,-0.105,0.721725244105989
0.22716188430786133,0.08079,0.006808161735534668,-0.105,0.721725244105989
0.24787497520446777,0.08069,0.008050947189331054,-0.105,0.721725244105989
0.2682483196258545,0.08054,0.00937521457672119,-0.105,0.721725244105989
0.2887890338897705,0.08029,0.01081306457519531,-0.105,0.721725244105989
0.3091871738433838,0.08017,0.012342925071716306,-0.105,0.721725244105989
0.32991719245910645,0.07998,0.01400132656097412,-0.105,0.721725244105989
0.3503997325897217,0.07964,0.015742342472076416,-0.105,0.721725244105989
0.3709449768066406,0.07948,0.017591414451599122,-0.105,0.721725244105989
0.39159226417541504,0.07931,0.019552906751632692,-0.105,0.721725244105989
0.4119999408721924,0.0791,0.021593674421310428,-0.105,0.721725244105989
0.4323601722717285,0.07862,0.02373149871826172,-0.105,0.721725244105989
0.45301318168640137,0.07838,0.026003329753875735,-0.105,0.721725244105989
0.4736495018005371,0.07814,0.028376506567001344,-0.105,0.721725244105989
0.4946885108947754,0.07768,0.030901187658309938,-0.105,0.721725244105989
0.5155069828033447,0.07768,0.033503496646881105,-0.105,0.721725244105989
0.5362210273742676,0.07734,0.036196322441101075,-0.105,0.721725244105989
0.5568079948425293,0.07759,0.03897556304931641,-0.105,0.721725244105989
0.5780692100524902,0.07755,0.041952133178710944,-0.105,0.721725244105989
0.5990886688232422,0.07759,0.044999954700469975,-0.105,0.721725244105989
0.6195111274719238,0.07745,0.048063323497772224,-0.105,0.721725244105989
