time,z_pos,rotation,z_speed,rz_speed,z_target,rz_target
0.0,0.081,0.0,-0.0001,-0.004499662530372234,-0.105,0.5957819371181516
0.023519515991210938,0.08101,0.00010582988483814242,-0.0001,-0.004499662530372234,-0.105,0.5957819371181516
0.04405856132507324,0.081,0.0001982486575365393,-0.0001,-0.004499662530372234,-0.105,0.5957819371181516
0.06503415107727051,0.08094,0.00029263173279696114,-0.0001,-0.004499662530372234,-0.105,0.5957819371181516
0.085418701171875,0.08095,0.0003843553290561487,-0.0001,-0.004499662530372234,-0.105,0.5957819371181516
0.10602831840515137,0.081,0.00047709165148603625,-0.0011,-0.004499662530372234,-0.105,0.5957819371181516
0.12676143646240234,0.08105,0.0005703836859460324,-0.0021000000000000003,-0.004499662530372234,-0.105,0.5957819371181516
0.1474771499633789,0.08099,0.0006635974057763029,-0.0031000000000000003,-0.004499662530372234,-0.105,0.5957819371181516
0.16794514656066895,0.08094,0.0007556964831369153,-0.0041,-0.004499662530372234,-0.105,0.5957819371181516
0.18845915794372559,0.0809,0.0008480026115048848,-0.0051,-0.004499662530372234,-0.105,0.5957819371181516
0.20884370803833008,0.08084,0.0009397262077640723,-0.0061,-0.0047315043963051685,-0.105,0.5957819371181516
0.22934675216674805,0.08078,0.0010367364511953208,-0.0071,-0.005219855234899256,-0.105,0.5957819371181516
0.24977850914001465,0.08067,0.0011433872647904158,-0.0081,-0.005756704799507863,-0.105,0.5957819371181516
0.27036619186401367,0.08039,0.001261904476738406,-0.0091,-0.006353242991793341,-0.105,0.5957819371181516
0.29094862937927246,0.08025,0.0013926697036362483,-0.010100000000000001,-0.007011371179820781,-0.105,0.5957819371181516
0.3115813732147217,0.08011,0.0015373335291247417,-0.011100000000000002,-0.007739370689447182,-0.105,0.5957819371181516
0.3324611186981201,0.07995,0.0016989296193220729,-0.012100000000000003,-0.00855247111028068,-0.105,0.5957819371181516
0.3530125617980957,0.07957,0.0018746952427091913,-0.013100000000000004,-0.009436724990000625,-0.105,0.5957819371181516
0.3735623359680176,0.07938,0.0020686178101573622,-0.014100000000000005,-0.010412133064427958,-0.105,0.5957819371181516
0.3940863609313965,0.07915,0.0022823166890937044,-0.015100000000000006,-0.011486757676688325,-0.105,0.5957819371181516
0.41455507278442383,0.0787,0.0025174358221033877,-0.016100000000000007,-0.012668755974790705,-0.105,0.5957819371181516
0.4349489212036133,0.07866,0.0027758005111129702,-0.017100000000000008,-0.013967159431590546,-0.105,0.5957819371181516
0.45580625534057617,0.07832,0.0030671182223218868,-0.01810000000000001,-0.015430536041702116,-0.105,0.5957819371181516
0.4766561985015869,0.07821,0.0033888440217353035,-0.01910000000000001,-0.017045803715333194,-0.105,0.5957819371181516
0.49704575538635254,0.07783,0.003736400406235639,-0.02010000000000001,-0.018789641080678723,-0.105,0.5957819371181516
0.5174200534820557,0.07755,0.004119226154724657,-0.02110000000000001,-0.020708960900064022,-0.105,0.5957819371181516
0.5378856658935547,0.07724,0.004543047721950255,-0.022100000000000012,-0.022831824200805168,-0.105,0.5957819371181516
0.5585007667541504,0.07667,0.005013728080681244,-0.023100000000000013,-0.0251866951928019,-0.105,0.5957819371181516
0.5790340900421143,0.07642,0.005530894635630451,-0.024100000000000014,-0.0277705319990873,-0.105,0.5957819371181516
0.6002798080444336,0.07608,0.006120899527257445,-0.025100000000000015,-0.030713191031666445,-0.105,0.5957819371181516
0.6208078861236572,0.07575,0.0067513823108176045,-0.026100000000000016,-0.033851132135761526,-0.105,0.5957819371181516
0.6415181159973145,0.07506,0.007452447038832771,-0.027100000000000016,-0.03733154470775331,-0.105,0.5957819371181516
0.6621842384338379,0.07479,0.00822394531250775,-0.028100000000000017,-0.041149824549507504,-0.105,0.5957819371181516
0.6836142539978027,0.07442,0.009105786693058119,-0.029100000000000018,-0.04549755910152516,-0.105,0.5957819371181516
0.7042336463928223,0.07357,0.010043918717188058,-0.03010000000000002,-0.05010140335544738,-0.105,0.5957819371181516
0.7249224185943604,0.07313,0.011080455238186284,-0.03110000000000002,-0.05515999910064785,-0.105,0.5957819371181516
0.7456834316253662,0.07271,0.012225632698305107,-0.03210000000000002,-0.060711177220139245,-0.105,0.5957819371181516
0.7661237716674805,0.0723,0.013466589805041814,-0.03310000000000002,-0.06667796889932827,-0.105,0.5957819371181516
0.7868516445159912,0.07147,0.014848682266184044,-0.03410000000000002,-0.07325845721632408,-0.105,0.5957819371181516
0.8073804378509521,0.07099,0.01635258999441604,-0.03510000000000002,-0.08033453946916458,-0.105,0.5957819371181516
0.8284742832183838,0.07049,0.01804715434764243,-0.03610000000000002,-0.08819350842050104,-0.105,0.5957819371181516
0.8491137027740479,0.06951,0.019867417170019143,-0.03710000000000002,-0.09649002578015321,-0.105,0.5957819371181516
0.8698861598968506,0.06905,0.021871752093315506,-0.03810000000000002,-0.10543838930119892,-0.105,0.5957819371181516
0.8905563354492188,0.06857,0.024051182110130225,-0.039100000000000024,-0.11493081287827049,-0.105,0.5957819371181516
0.9111824035644531,0.06803,0.02642175288509669,-0.040100000000000025,-0.12495751974320186,-0.105,0.5957819371181516
0.9317741394042969,0.06702,0.028994845122850763,-0.041100000000000025,-0.1354705396146202,-0.105,0.5957819371181516
0.9521851539611816,0.06651,0.03175993627895381,-0.042100000000000026,-0.14631955329125762,-0.105,0.5957819371181516
0.9728357791900635,0.06597,0.03478152653762897,-0.04310000000000003,-0.15762574558174977,-0.105,0.5957819371181516
0.9941956996917725,0.06499,0.03814839993227775,-0.04410000000000003,-0.1695327891333949,-0.105,0.5957819371181516
1.0146238803863525,0.06448,0.04161164638235088,-0.04510000000000003,-0.18101252344188565,-0.105,0.5957819371181516
1.035353422164917,0.06396,0.045363953049482826,-0.04610000000000003,-0.19257355997998618,-0.105,0.5957819371181516
1.0560321807861328,0.06324,0.04934613521313719,-0.04710000000000003,-0.20386191100664194,-0.105,0.5957819371181516
1.0763332843780518,0.06248,0.05348475698692959,-0.04810000000000003,-0.21455630879354584,-0.105,0.5957819371181516
1.096642255783081,0.06201,0.057842174926986345,-0.04910000000000003,-0.22472478752243483,-0.105,0.5957819371181516
1.1172947883605957,0.06152,0.062483310922268484,-0.05010000000000003,-0.2343973070076161,-0.105,0.5957819371181516
1.137775182723999,0.0605,0.06728386020750418,-0.051100000000000034,-0.24323767179436823,-0.105,0.5957819371181516
1.1582200527191162,0.05996,0.07225682278525503,-0.052100000000000035,-0.25125581528874513,-0.105,0.5957819371181516
1.179051399230957,0.05947,0.07749081973664995,-0.053100000000000036,-0.25856769157893444,-0.105,0.5957819371181516
1.1993041038513184,0.05896,0.0827275148185668,-0.05410000000000004,-0.26485567764961043,-0.105,0.5957819371181516
1.220141887664795,0.0579,0.08824652017120121,-0.05510000000000004,-0.27050711210133366,-0.105,0.5957819371181516
1.2405493259429932,0.05736,0.09376687736522284,-0.05610000000000004,-0.27529059079126755,-0.105,0.5957819371181516
1.2610044479370117,0.05683,0.09939797998366365,-0.05710000000000004,-0.2794004278074141,-0.105,0.5957819371181516
1.2812964916229248,0.05576,0.1050675856705945,-0.05810000000000004,-0.2828685939648143,-0.105,0.5957819371181516
1.3015332221984863,0.05517,0.11079192119494835,-0.05910000000000004,-0.28579270587541267,-0.105,0.5957819371181516
1.3220160007476807,0.05457,0.11664574990036947,-0.06010000000000004,-0.28827785490193164,-0.105,0.5957819371181516
1.3425710201263428,0.05396,0.12257130679431781,-0.06110000000000004,-0.2903583413013044,-0.105,0.5957819371181516
1.363288402557373,0.05262,0.12858677159309656,-0.062100000000000044,-0.292098120097151,-0.105,0.5957819371181516
1.38368821144104,0.05199,0.13454551741835685,-0.06310000000000004,-0.2935152059261376,-0.105,0.5957819371181516
1.404228687286377,0.05129,0.14057445941592178,-0.06410000000000005,-0.2946928511811332,-0.105,0.5957819371181516
1.4248385429382324,0.05061,0.14664803654039865,-0.06510000000000005,-0.29566465311899653,-0.105,0.5957819371181516
1.4456803798675537,0.04924,0.15281023102646912,-0.06610000000000005,-0.2964700206342641,-0.105,0.5957819371181516
1.4662249088287354,0.04852,0.15890106795151188,-0.06710000000000005,-0.2971196401634855,-0.105,0.5957819371181516
1.4869096279144287,0.0478,0.16504690424313587,-0.06810000000000005,-0.2976544991564111,-0.105,0.5957819371181516
1.507584810256958,0.04621,0.1712009652882689,-0.06910000000000005,-0.2980908823912598,-0.105,0.5957819371181516
1.528219223022461,0.04536,0.17735189559716313,-0.07010000000000005,-0.2984461241953597,-0.105,0.5957819371181516
1.5488321781158447,0.04451,0.18350375215299652,-0.07110000000000005,-0.2984461241953597,-0.105,0.5957819371181516
1.5692079067230225,0.04369,0.18958480938346522,-0.07210000000000005,-0.2984461241953597,-0.105,0.5957819371181516
