part_number,part_rotation,distance_traveled,time_ident_stop,time_speed_est_start,time_speed_est_stop,time_catch_start,time_catch_stop
0,-35.407273610432945,0.74108,0.30713,0.30713,1.90472,1.90472,8.15283
1,17.87869771321614,0.76839,0.30768,0.30768,2.18564,2.18564,8.53251
2,-16.818842569986984,0.76674,0.30427,0.30427,1.71494,1.71494,8.25011
