part_number,part_rotation,distance_traveled,time_ident_stop,time_speed_est_start,time_speed_est_stop,time_catch_start,time_catch_stop
1,31.7761116027832,0.72121,0.2847,0.2847,2.39864,2.39864,9.94855
0,-6.306088765462235,0.72092,0.30442,0.30442,2.40193,2.40193,10.23417
