part_number,part_rotation,distance_traveled,time_ident_stop,time_speed_est_start,time_speed_est_stop,time_catch_start,time_catch_stop
1,13.456058184305832,0.76893,0.31254,0.31254,2.70823,2.70823,10.58293
1,9.46493911743164,0.77915,0.46036,0.46036,2.73407,2.73407,10.69361
