part_number,part_rotation,distance_traveled,time_ident_stop,time_speed_est_start,time_speed_est_stop,time_catch_start,time_catch_stop
0,-23.4176025390625,0.6890799999999999,0.27845,0.27845,3.26467,3.26467,12.77008
0,-20.154095967610672,0.61824,0.31475,0.31475,2.99186,2.99186,11.64217
1,18.099900245666504,0.7350700000000001,0.39112,0.39112,3.50095,3.50095,13.41991
1,-31.160738627115883,0.70208,0.39725,0.39725,3.43456,3.43456,13.14833
2,-19.84738413492839,0.6334599999999999,0.28219,0.28219,2.7004,2.7004,11.38221
