part_number,part_rotation,distance_traveled,time_ident_stop,time_speed_est_start,time_speed_est_stop,time_catch_start,time_catch_stop
0,28.55092684427897,0.59101,0.30688,0.30688,3.01327,3.01327,11.02705
0,-26.953826904296875,0.5562,0.32181,0.32181,2.81251,2.81251,10.71596
1,11.471611340840653,0.65135,0.28972,0.28972,3.3938,3.3938,12.45139
1,30.74994723002116,0.6264,0.32582,0.32582,3.11522,3.11522,11.80503
