time,x_speed,y_speed
0.12324309349060059,-0.16864916610046587,0.004761311643012761
0.21634626388549805,-0.16864916610046587,0.004761311643012761
0.3272531032562256,-0.16864916610046587,0.004740846469116127
0.41930294036865234,-0.16864916610046587,0.004466460846878176
0.5143606662750244,-0.16864916610046587,0.004246027197084875
0.6185886859893799,-0.16864916610046587,0.003995897338527368
0.724501371383667,-0.16864916610046587,0.003455195681666875
0.8210973739624023,-0.16864916610046587,0.002917495279576897
0.9125030040740967,-0.16864916610046587,0.0026332281737139187
1.0102815628051758,-0.16864916610046587,0.002354077387078364
1.126032829284668,-0.16864916610046587,0.002005179339765944
1.2175827026367188,-0.16864916610046587,0.0016433099387581417
1.3164629936218262,-0.16864916610046587,0.001462613594878816
1.4120557308197021,-0.16864916610046587,0.001404260948799663
1.5246381759643555,-0.1648521357662662,0.0011888297658390853
1.6194326877593994,-0.14396695002683782,0.0010353512510972115
1.7189915180206299,-0.13240204424566832,0.0009144916694550336
1.8159072399139404,-0.12255900458873926,0.0008167930665384686
1.9243175983428955,-0.11413340278350328,0.0007919919651972901
2.0199363231658936,-0.10781479715840668,0.0
2.113093852996826,-0.0925173815019267,0.0
2.211697578430176,-0.08865375340529726,0.0
2.32171630859375,-0.08771135969614817,0.0
2.424250364303589,-0.08234435808490828,0.0
2.5168371200561523,-0.0853799934832745,0.0
2.60921573638916,-0.07452845401419395,0.0
2.7232162952423096,-0.0770590629258235,0.0
2.8238494396209717,-0.07455712599774945,0.0
2.917318344116211,-0.07343229850489559,0.0
3.0138344764709473,-0.07355172323138709,0.0
3.1237709522247314,-0.07501172186488313,0.0
3.2307798862457275,-0.07296390442835954,0.0
