time,x_speed,y_speed
0.11096405982971191,-0.18497718856586964,0.0012409225191881046
0.23448610305786133,-0.18497718856586964,0.0012409225191881046
0.31858277320861816,-0.18497718856586964,0.0011332323926439372
0.42017221450805664,-0.18497718856586964,0.0011465150116861777
0.5215334892272949,-0.18497718856586964,0.0011598502846346124
0.6252963542938232,-0.18497718856586964,0.0011866755889654178
0.7249040603637695,-0.18497718856586964,0.0011134089258953623
0.8203904628753662,-0.18497718856586964,0.0011002614041478005
0.917670488357544,-0.18497718856586964,0.001074133363798189
1.024291753768921,-0.18497718856586964,0.0009908218645406652
1.1250147819519043,-0.18497718856586964,0.000891888694934545
1.213810920715332,-0.18497718856586964,0.000855881913986655
1.3120768070220947,-0.18497718856586964,0.0007743239716610238
1.433474063873291,-0.18497718856586964,0.0007072842442375089
1.524456262588501,-0.18497718856586964,0.0007198798802707219
1.6168239116668701,-0.18497718856586964,0.0006579287389570853
1.711768627166748,-0.18497718856586964,0.0006235662645252156
1.824246883392334,-0.17319051984531852,0.0005532956335368765
1.92584228515625,-0.15172695097362376,0.0005199092318351687
2.020054340362549,-0.1385020334619071,0.00046759524260716793
2.1254990100860596,-0.1299317943620476,0.0004486431736522614
2.2327687740325928,-0.123038116782667,0.00043073769015053383
2.322657585144043,-0.11015312963760758,0.00040988088567324064
2.4218995571136475,-0.10539123853525029,0.0003782853271315495
2.5113658905029297,-0.09959246556893214,0.0003279224906045289
2.6242740154266357,-0.10089762541622074,0.00031050002798135406
2.7243189811706543,-0.09403668265910624,0.000270125152945018
2.826035261154175,-0.08911298471495854,0.00026978212445141823
2.9145076274871826,-0.08568874332938066,0.00028102829604159196
3.0247271060943604,-0.08536573093815995,0.00023542240242287857
3.1206307411193848,-0.08353361385560387,0.0
3.2208638191223145,-0.0823909010447853,0.0
3.321925163269043,-0.07979031756803985,0.0
3.425177574157715,-0.07929432625950666,0.0
3.5273633003234863,-0.0786116117335634,0.0
