time,x_speed,y_speed
0.12102651596069336,-0.1818673727483197,0.0026980420484660544
0.218278169631958,-0.1818673727483197,0.0026980420484660544
0.31502580642700195,-0.1818673727483197,0.002621070120793781
0.42635512351989746,-0.1818673727483197,0.0024959092619779963
0.5245513916015625,-0.1818673727483197,0.0024574215745938126
0.6230788230895996,-0.1818673727483197,0.002361347370938468
0.7136409282684326,-0.1818673727483197,0.0021040266440583984
0.8271703720092773,-0.1818673727483197,0.001898204762548706
0.9294867515563965,-0.1818673727483197,0.001760728079158366
1.0208995342254639,-0.1818673727483197,0.0015556748437762003
1.119251012802124,-0.1818673727483197,0.0013925600120881319
1.2292485237121582,-0.1818673727483197,0.0012120190875369646
1.321580410003662,-0.1818673727483197,0.0011254764030538386
1.4198002815246582,-0.1818673727483197,0.0010368119499622416
1.5188701152801514,-0.17533195361706097,0.0009812016251887678
1.626924753189087,-0.16178074452861693,0.0008615470732533641
1.7198865413665771,-0.13996625202226567,0.0007517877346581239
1.8229868412017822,-0.130854440387807,0.000675203375127019
1.9176006317138672,-0.12196214400497654,0.000646293909162944
2.0262928009033203,-0.1159377525258607,0.0006003872791857562
2.1228187084198,-0.10551494066863354,0.0004846062084585158
2.225268840789795,-0.10138358920898045,0.0005221203841133515
2.3224377632141113,-0.09742035035405648,0.0004650388870728454
2.424114942550659,-0.094340625009414,0.00029963835082569854
2.520385503768921,-0.08882131750560732,0.00034543032140436697
2.6144051551818848,-0.08641338063362392,0.0
2.7119364738464355,-0.08751952646656772,0.0
2.825573205947876,-0.08710273480040331,0.0
2.9213640689849854,-0.08237315899175046,0.0
3.0191216468811035,-0.08220730108869902,0.0
3.1164019107818604,-0.08053020778486679,0.0
3.2250540256500244,-0.08121350232822613,0.0
3.3196091651916504,-0.08070995472339532,0.0
