time,x_speed,y_speed
0.11833906173706055,-0.17856056236846973,0.000552110120449756
0.2133040428161621,-0.17856056236846973,0.000552110120449756
0.31593990325927734,-0.17856056236846973,0.0005100957521189353
0.42934679985046387,-0.17856056236846973,0.00047760671659935244
0.5191879272460938,-0.17856056236846973,0.000501878783120493
0.6133460998535156,-0.17856056236846973,0.0005563955499629118
0.708000659942627,-0.17856056236846973,0.0005351200805503169
0.8220338821411133,-0.17856056236846973,0.0005183752220283455
0.9202742576599121,-0.17856056236846973,0.000514227698933563
1.0220701694488525,-0.17856056236846973,0.000501878783120493
1.111196756362915,-0.17856056236846973,0.00047760671659935244
1.227130651473999,-0.17856056236846973,0.0004539106581337262
1.3268868923187256,-0.17856056236846973,0.00041199486668911517
1.4160006046295166,-0.17856056236846973,0.00037564144287457286
1.5094029903411865,-0.17856056236846973,0.0003827768251344756
1.621861457824707,-0.17856056236846973,0.00038056285999661134
1.719804286956787,-0.17856056236846973,0.00036520789246906663
1.8139922618865967,-0.16536709656712315,0.0003478759524759921
1.9119832515716553,-0.15095487823417952,0.00031732491426854635
2.0216469764709473,-0.1408236904044969,0.00028821039154096995
2.116710901260376,-0.1251198075097394,0.00026012660985067366
2.215629816055298,-0.11755873433795572,0.0003142109927067378
2.3122994899749756,-0.108973075008473,0.0002802083647870007
2.426792860031128,-0.10719418753808961,0.00022828912312276712
2.5243868827819824,-0.09922404569208702,0.00022474903004064987
2.613267660140991,-0.0941527227280994,0.000192928250147487
2.7136921882629395,-0.09444282261259171,0.00018236804940653529
2.8273746967315674,-0.09089090747207153,0.0
2.917501211166382,-0.08477521853372871,0.0
3.01678466796875,-0.08660143849678412,0.0
3.1183648109436035,-0.08319427256569155,0.0
3.2248475551605225,-0.08364557057861667,0.0
3.316061019897461,-0.07962514290717314,0.0
3.4213523864746094,-0.08184053565893787,0.0
3.5162546634674072,-0.07804995669459705,0.0
