time,x_speed,y_speed,x_camera,x_pred,y_camera,y_pred,x_final,y_final,alpha
0.15536236763000488,-0.21604920924805143,0.015,0,-0.19483371310084072,0,-0.0187715016907338,-0.19483371310084072,-0.0187715016907338,1
0.24718403816223145,-0.21604920924805143,0.015,0,-0.20332305423958508,0,-0.0187715016907338,-0.20332305423958508,-0.0187715016907338,1
0.3697021007537842,-0.21604920924805143,0.015,0,-0.21200225120394436,0,-0.018521501690733716,-0.21200225120394436,-0.018521501690733716,1
0.47507667541503906,-0.21604920924805143,0.015,0,-0.20617733151791304,0,-0.01743150169073379,-0.20617733151791304,-0.01743150169073379,1
0.5631089210510254,-0.21604920924805143,0.015,0,-0.1951271438582679,0,-0.016151501690733733,-0.1951271438582679,-0.016151501690733733,1
0.6502068042755127,-0.21604920924805143,0.015,0,-0.18233867936527934,0,-0.014741501690733821,-0.18233867936527934,-0.014741501690733821,1
0.7487680912017822,-0.21604920924805143,0.015,0,-0.17413209373924937,0,-0.013571501690733817,-0.17413209373924937,-0.013571501690733817,1
0.8420028686523438,-0.21604920924805143,0.015,0,-0.16251366570837703,0,-0.01207150169073376,-0.16251366570837703,-0.01207150169073376,1
0.9509470462799072,-0.21604920924805143,0.015,0,-0.15203562438252177,0,-0.010681501690733758,-0.15203562438252177,-0.010681501690733758,1
1.064967393875122,-0.21604920924805143,0.015,0,-0.1384092088341972,0,-0.008921501690733774,-0.1384092088341972,-0.008921501690733774,1
1.147845983505249,-0.21604920924805143,0.015,0,-0.12244438924772949,0,-0.007281501690733799,-0.12244438924772949,-0.007281501690733799,1
1.2451953887939453,-0.21604920924805143,0.015,-0.12923374978454238,-0.11169891405184473,-0.006554000879467318,-0.005921501690733771,-0.1134523976251145,-0.005984751609607126,0.9
1.338935375213623,-0.21604920924805143,0.015,-0.11717547023223605,-0.11720745465266831,-0.00495593643803153,-0.005184000879467336,-0.11720105776858186,-0.005138387991180174,0.8
1.4759244918823242,-0.21604920924805143,0.015,-0.10414310472676074,-0.10880356642993656,-0.004663685809532769,-0.003435936438031564,-0.10740542791898382,-0.0038042612494819253,0.7
1.5596301555633545,-0.20445651616981173,0.015,-0.0920848251744544,-0.08514892465178286,-0.00306562136809698,-0.0027536858095326905,-0.08792328486085149,-0.002878460032958406,0.6
1.6420481204986572,-0.19486580531585398,0.0075,-0.08002736561226872,-0.08258668290017004,-0.0017933808800537163,-0.0018956213680969758,-0.08130702425621938,-0.001844501124075346,0.5
1.7381384372711182,-0.17582613601106775,0.00375,-0.06796990605008303,-0.07092067736458808,-0.0005211403920104187,-0.000443380880053754,-0.06915021457588505,-0.0004900365872277529,0.4
1.84999418258667,-0.15827515901206524,0.001875,-0.05689063239166962,-0.06010134421527087,0.0004277941420073837,0.00014885960798964072,-0.05785384593874999,0.0003441137818020608,0.3
1.9528310298919678,-0.14215287941865293,0.0009375,-0.04776691055068004,-0.04718799854719863,0.0010559407213667892,0.0008477941420073597,-0.04765112814998376,0.0010143114054949034,0.2
2.0421481132507324,-0.1306753223131843,0.00046875,-0.04027295188923045,-0.04115507877644527,0.0013624600129453854,0.0012059407213667727,-0.04036116457795193,0.0013468080837875241,0.1
2.1444616317749023,-0.12198699829713715,0.000234375,-0.03473372505508406,-0.0364268300404565,0.0016740153032580411,0.0014324600129454,-0.03473372505508406,0.0016740153032580411,0.0
2.2926511764526367,-0.1147915348270746,0.0001171875,-0.029846895486826067,-0.035767636769637894,0.0016614253064228916,0.00171401530325797,-0.029846895486826067,0.0016614253064228916,0
2.4551472663879395,-0.10635374874401579,0.0,-0.024307668652679672,-0.028153559837240348,0.0019729805967355473,0.0017214253064229516,-0.024307668652679672,0.0019729805967355473,0
2.5443131923675537,-0.10353741708783962,0.0,-0.022352936825376472,-0.012639363301040846,0.001967944598001488,0.002002980596735522,-0.022352936825376472,0.001967944598001488,0
2.6471970081329346,-0.10073669034346228,0.0,-0.02039738500795263,-0.023586144989782308,0.0022887325526599195,0.0019179445980014934,-0.02039738500795263,0.0022887325526599195,0
2.7419068813323975,-0.10008577354428028,0.0,-0.019744987742064242,-0.01759816329746148,0.002612877839807723,0.0023087325526599395,-0.019744987742064242,0.002612877839807723,0
2.8376479148864746,-0.09888340964883446,0.0,-0.018767621828412635,-0.021060234857390135,0.002610359840440694,0.002652877839807763,-0.018767621828412635,0.002610359840440694,0
2.941490888595581,-0.09766735180539582,0.0,-0.017791075904881708,-0.01864641198286974,0.002282017887681174,0.002550359840440634,-0.017791075904881708,0.002282017887681174,0
3.090069055557251,-0.09716507307404554,0.0,-0.017138678638993293,-0.020069328533494208,0.0026061631748289776,0.002242017887681134,-0.017138678638993293,0.0026061631748289776,0
