time,x_speed,y_speed
0.1170954704284668,-0.17089702662329037,0.0
0.21140789985656738,-0.17089702662329037,0.0
0.3201320171356201,-0.17089702662329037,0.0
0.4233276844024658,-0.17089702662329037,0.0
0.5128827095031738,-0.17089702662329037,0.0
0.6168911457061768,-0.17089702662329037,0.0
0.7221066951751709,-0.17089702662329037,0.0
0.8227753639221191,-0.17089702662329037,0.0
0.9161882400512695,-0.17089702662329037,0.0
1.0155673027038574,-0.17089702662329037,0.0
1.1244723796844482,-0.17089702662329037,0.0
1.2244153022766113,-0.17089702662329037,0.0
1.3139073848724365,-0.17089702662329037,0.0
1.4092490673065186,-0.17089702662329037,0.0
1.5277073383331299,-0.17089702662329037,0.0
1.623549222946167,-0.17089702662329037,0.0
1.715066909790039,-0.16492289765780713,0.0
1.8154151439666748,-0.1524957502047819,0.0
1.9251956939697266,-0.14195278055962507,0.0
2.0173330307006836,-0.12505756762442144,0.0
2.1174516677856445,-0.11809354433731947,0.0
2.2133522033691406,-0.11158927433841932,0.0
2.328610897064209,-0.10895223751673487,0.0
2.4244210720062256,-0.1001913525846016,0.0
2.5165188312530518,-0.0950139946257111,0.0
2.6105964183807373,-0.09237920949954295,0.0
2.7288146018981934,-0.09515142965908359,0.0
2.8239896297454834,-0.08691422514912034,0.0
2.915872812271118,-0.08524241990271704,0.0
3.010357618331909,-0.08523183198615097,0.0
3.12548828125,-0.08562646674464673,0.0
3.221348524093628,-0.09461250731034718,0.0
3.312997817993164,-0.07532489397349539,0.0
3.409616470336914,-0.07798693227239308,0.0
3.527482271194458,-0.07952272074732514,0.0
