time,error,x_speed,p_term,i_term,d_term
1751906706.7162845,-0.22961403814767656,-0.20781021319278542,-0.32145965340674715,-0.0006888421144430297,0
1751906706.814346,-0.2364701495120412,-0.20781021319278542,-0.33105820931685764,-0.0076454317532223745,-0.0
1751906706.9118536,-0.24219752126344501,-0.20781021319278542,-0.339076529768823,-0.014730252509388739,-0.0
1751906707.0207691,-0.2464825056398755,-0.20781021319278542,-0.3450755078958257,-0.022783987096028344,-0.0
1751906707.1205084,-0.24797591935209096,-0.20781021319278542,-0.3471662870929273,-0.03020387145638913,-0.0
1751906707.2117562,-0.24543563682712377,-0.20781021319278542,-0.3436098915579733,-0.03692250980702706,0.0
1751906707.3122606,-0.24424254254363836,-0.20781021319278542,-0.3419395595610937,-0.0442867447436769,0.0
1751906707.4256673,-0.2383615278190977,-0.20781021319278542,-0.33370613894673673,-0.052396280035741156,0.0
1751906707.5258791,-0.22862798022016345,-0.20781021319278542,-0.3200791723082288,-0.05926965049373553,0.0
1751906707.620357,-0.21874353430293858,-0.20781021319278542,-0.306240948024114,-0.06546957889148815,0.0
1751906707.7164528,-0.20680220672200977,-0.20781021319278542,-0.28952308941081367,-0.07143142596530586,0.0
1751906707.8281348,-0.19456060578397577,-0.20781021319278542,-0.2723848480975661,-0.07795009762903192,0.0
1751906707.9270246,-0.17817462653535668,-0.20781021319278542,-0.24944447714949933,-0.08323599506612107,0.0
1751906708.0183928,-0.11944451083573396,-0.20781021319278542,-0.16722231517002753,-0.08651002399508295,0.0
1751906708.1177294,-0.10608717668249543,-0.20781021319278542,-0.1485220473554936,-0.08967152659411308,0.0
1751906708.2280812,-0.09240323390125238,-0.20781021319278542,-0.12936452746175334,-0.09273058557562425,0.0
1751906708.3215601,-0.07904507975789321,-0.20561041179716402,-0.11066311166105049,-0.09494730013611354,0.0
1751906708.4206212,-0.06536195696677079,-0.18839648637587766,-0.0915067397534791,-0.09688974662239856,0.0
1751906708.5112162,-0.052003802823411605,-0.1711084560385257,-0.07280532395277624,-0.09830313208574946,0.0
1751906708.6234286,-0.03832068003228921,-0.15324210099806057,-0.05364895204520489,-0.09959314895285569,0.0
1751906708.7187304,-0.026917257716233225,-0.1380468892262611,-0.03768416080272651,-0.1003627284235346,0.0
1751906708.8133912,-0.015839624038061127,-0.12298801932680317,-0.022175473653285576,-0.10081254567351759,0.0
1751906708.9127097,-0.00736911945308058,-0.11134887988453085,-0.010316767234312811,-0.10103211265021804,0.0
1751906709.0272686,-0.057529729301202925,-0.18355089703063207,-0.08054162102168409,-0.10300927600894798,-0.0
1751906709.1248388,0.005663246052394738,-0.09491496235306333,0.007928544473352632,-0.10284350682641596,0.0
1751906709.2138538,0.00892195242135406,-0.09011451713929716,0.012490733389895682,-0.10260525052919285,0.0
1751906709.3070967,-0.043664300686014346,-0.16495668708259278,-0.06113002096042008,-0.1038266661221727,-0.0
1751906709.4203637,-0.044453517711389695,-0.16757212516028974,-0.06223492479594557,-0.10533720036434419,-0.0
1751906709.5174034,-0.03755818416131795,-0.15901204866223675,-0.05258145782584513,-0.10643059083639161,0.0
1751906709.615053,-0.03093549085649311,-0.15064652928916378,-0.04330968719909035,-0.10733684209007342,0.0
1751906709.7161796,-0.022635903625429277,-0.1397138352381852,-0.031690265075600986,-0.10802357016258421,0.0
1751906709.8212829,-0.015644344795644916,-0.13041893434139676,-0.02190208271390288,-0.10851685162749387,0.0
1751906709.9216213,-0.00916964863151376,-0.12163038023563136,-0.012837508084119265,-0.1087928721515121,0.0
1751906710.015556,-0.0012072298922902736,-0.11051701426099242,-0.0016901218492063829,-0.10882689241178603,0.0
1751906710.111704,0.003710447096883618,-0.10352524084024738,0.005194625935637065,-0.10871986677588444,0.0
1751906710.220805,0.006522510620939115,-0.0993748685320816,0.00913151486931476,-0.10850638340139636,0.0
1751906710.321105,0.009389890553438085,-0.09507799461243467,0.013145846774813319,-0.10822384138724798,0.0
1751906710.4201655,0.013603934534036466,-0.08877404912792433,0.01904550834765105,-0.10781955747557538,0.0
