time,error,x_speed,p_term,i_term,d_term
1751817167.5998487,-0.1327754262094462,-0.14230915430762967,-0.49126907697495104,-0.00010622034096755699,0.0
1751817167.6978076,-0.12558394368430603,-0.14230915430762967,-0.46466059163193235,-0.0010903845666913412,0.014682667186439258
1751817167.7880018,-0.12002688900578865,-0.14230915430762967,-0.444099489321418,-0.0019564431483233423,0.012322417891697211
1751817167.9083812,-0.1174101589491319,-0.14230915430762967,-0.43441758811178804,-0.0030871447576428057,0.00434746977411949
1751817168.0040116,-0.11479425164350532,-0.14230915430762967,-0.4247387310809697,-0.003965370441178666,0.005470869315671431
1751817168.0994928,-0.11217834433787875,-0.14230915430762967,-0.4150598740501514,-0.004822243892514586,0.005479421028233197
1751817168.1869829,-0.10988849985054658,-0.14230915430762967,-0.40658744944702235,-0.005591376199665552,0.005234523595266671
1751817168.30141,-0.10727094704285971,-0.14230915430762967,-0.39690250405858096,-0.006573352381947889,0.004575057907618952
1751817168.399638,-0.10400044584755389,-0.14230915430762967,-0.38480164963594937,-0.007390612660426521,0.0066590013764513374
1751817168.4922893,-0.10040223633189332,-0.14230915430762967,-0.3714882744280053,-0.008134805017613114,0.007767202200867277
1751817168.5982916,-0.09549730728996475,-0.14230915430762967,-0.3533400369728696,-0.00894463999008935,0.009254379608137176
1751817168.7047622,-0.08993778435835689,-0.14230915430762967,-0.3327698021259205,-0.009710698270288618,0.01044330307460625
1751817168.797618,-0.08274301082909613,-0.14230915430762967,-0.3061491400676557,-0.010325351031987416,0.015496677438472023
1751817168.8917587,-0.07652971675883916,-0.14230915430762967,-0.2831599520077049,-0.010901716337140526,0.013200007178359202
1751817168.991616,-0.0693349432295784,-0.14230915430762967,-0.2565392899494401,-0.011455604523456649,0.014410105910184767
1751817169.1049814,-0.062467878020672316,-0.14230915430762967,-0.23113114867648757,-0.012022140260535726,0.012114921301639199
1751817169.1999888,-0.055926052879030505,-0.14230915430762967,-0.2069263956524129,-0.012447211458269889,0.013771187913819073
1751817169.3001006,-0.049058987670124427,-0.14230915430762967,-0.1815182543794604,-0.012840121840801964,0.013718803366512234
1751817169.3965504,-0.04251880803054292,-0.14230915430762967,-0.1573195897130088,-0.013168196460108066,0.01356182410788316
1751817169.5006917,-0.0353248572523123,-0.13034871175337998,-0.1307019718335555,-0.01346249840193794,0.01381575848211347
1751817169.596211,-0.028783032110670487,-0.106482275439473,-0.1064972188094808,-0.013682445218110018,0.01369738858811783
1751817169.6920395,-0.022570560791443657,-0.08440074546980028,-0.08351107492834153,-0.013855477516792194,0.012965806975333448
1751817169.7873664,-0.017992517318839628,-0.07096007014704359,-0.06657231407970662,-0.013992691189422344,0.009604935122085372
1751817169.8990047,-0.01635479846809626,-0.07171753837296803,-0.060512754331956166,-0.014138756951154326,0.002933972910142473
1751817169.9953668,-0.01569773632532656,-0.0709776592930519,-0.05808162440370828,-0.014259770315680691,0.0013637354263370638
1751817170.0944607,-0.016349861961915353,-0.07620005028802151,-0.06049448925908681,-0.014389384060935798,-0.0013161769679989014
1751817170.1883311,-0.016349861961915353,-0.07500665476841561,-0.06049448925908681,-0.014512165509328805,0.0
1751817170.3024807,-0.016676747531239905,-0.07694115487847512,-0.06170396586558765,-0.014664456994724464,-0.0005727320181630086
1751817170.3973308,-0.016022153641560656,-0.07268773079718471,-0.059281968473774434,-0.014786033177723543,0.0013802708543132656
1751817170.497403,-0.016022153641560656,-0.07419627135468465,-0.059281968473774434,-0.01491430288091021,0.0
1751817170.5929644,-0.01569444532120596,-0.0724178749162484,-0.058069447688462054,-0.015034285665314466,0.0006858584375281241
1751817170.7070026,-0.01569526807223611,-0.07325140931752674,-0.05807249186727362,-0.015177474511271256,-1.4429389818640295e-06
1751817170.8043916,-0.01569444532120596,-0.07336750986664979,-0.058069447688462054,-0.015299751796472536,1.6896182847939938e-06
