time,error,x_speed,p_term,i_term,d_term
1751823747.206414,-0.13077462074405163,-0.1404493694345409,-0.4577111726041807,-0.00015692954489286197,0.0
1751823747.302663,-0.12391002378823603,-0.1404493694345409,-0.4336850832588261,-0.0015880769900927323,0.007132115212402645
1751823747.3978684,-0.11835296910971863,-0.1404493694345409,-0.4142353918840152,-0.0029402166812040917,0.005836916925354164
1751823747.4948416,-0.11867820917698288,-0.1404493694345409,-0.41537373211944006,-0.004321249093054071,-0.00033539176984688566
1751823747.6051683,-0.1160623018713563,-0.1404493694345409,-0.4062180565497471,-0.0058578225169306115,0.0023710540764696653
1751823747.7033908,-0.11377410288608443,-0.1404493694345409,-0.3982093601012955,-0.00719884365521228,0.0023296079025964546
1751823747.8066921,-0.11017671612145405,-0.1404493694345409,-0.38561850642508916,-0.008564611239944963,0.0034824220294260404
1751823747.894576,-0.10559949539988014,-0.1404493694345409,-0.3695982338995805,-0.009678271323668238,0.005208255613322495
1751823748.0070267,-0.10036850353965715,-0.1404493694345409,-0.35128976238880005,-0.011032651132994974,0.0046518132189200395
1751823748.1021948,-0.0944829177897549,-0.1404493694345409,-0.33069021226414214,-0.01211166246064208,0.006184409378891385
1751823748.2000225,-0.08761832083393928,-0.1404493694345409,-0.3066641229187875,-0.01314024203292662,0.007017029791495224
1751823748.2941175,-0.08075207837606335,-0.1404493694345409,-0.28263227431622173,-0.0140520459701176,0.00729713913035649
1751823748.4102435,-0.07453960705683654,-0.1404493694345409,-0.26088862469892793,-0.015090764880238352,0.00534976498232655
1751823748.500442,-0.06767501010102094,-0.1404493694345409,-0.23686253535357327,-0.015823267144873962,0.007610543050900091
1751823748.5961075,-0.06113565321246958,-0.1404493694345409,-0.21397478624364352,-0.016525095553635082,0.0068356512785242365
1751823748.6957362,-0.05427105625665396,-0.1404493694345409,-0.18994869689828886,-0.017173930042250218,0.006890181100517451
1751823748.8085923,-0.04773252211913275,-0.1404493694345409,-0.16706382741696463,-0.01782035908151846,0.005793688829930677
1751823748.9045677,-0.04086792516331713,-0.1404493694345409,-0.14303773807160997,-0.018291036932465646,0.007152454718709549
1751823748.9960876,-0.03465627659512047,-0.13318139757955785,-0.12129696808292163,-0.018671645328414706,0.006787215831778489
1751823749.0941417,-0.028117742457599265,-0.11074630372164425,-0.09841209860159743,-0.01900249275834237,0.00666828763829555
1751823749.2085137,-0.02158003107110821,-0.08911259870739413,-0.07553010874887874,-0.019298670954824623,0.0057161809963092326
1751823749.3067572,-0.017002810349534297,-0.07434989875265142,-0.05950983622337004,-0.019499120775564184,0.0046590582462828125
1751823749.4037743,-0.015040674182556828,-0.07029411933493782,-0.052642359638948893,-0.019674224995888466,0.002022465299899555
1751823749.4989266,-0.014386903043907731,-0.06950558132754424,-0.05035416065367706,-0.019838498760432498,0.0006870780865653199
1751823749.606003,-0.014060017474583186,-0.06892393692286165,-0.04921006116104115,-0.020019158297977537,0.00030528253615703374
1751823749.6998875,-0.014386903043907731,-0.07088358229942554,-0.05035416065367706,-0.02018124310672664,-0.00034817853902184364
1751823749.796354,-0.015040674182556828,-0.07367543138896261,-0.052642359638948893,-0.020355353724774476,-0.0006777180252392329
