time,error,x_speed,p_term,i_term,d_term
1751892653.3164144,-0.1752236098736984,-0.20280662236378016,-0.21902951234212298,-0.0001752236098736984,0.0
1751892653.4082189,-0.18163667779133147,-0.20280662236378016,-0.22704584723916432,-0.0018427301283239332,-0.027942280000000083
1751892653.50987,-0.1884475929441673,-0.20280662236378016,-0.23555949118020914,-0.0037583223681163613,-0.02680112269483711
1751892653.6232324,-0.1953265966246826,-0.20280662236378016,-0.24415824578085327,-0.0059725898331526965,-0.024272630082864385
1751892653.7193341,-0.19993985240108791,-0.20280662236378016,-0.2499248155013599,-0.007894047021421132,-0.019201545257517025
1751892653.8128755,-0.20389425124144378,-0.20280662236378016,-0.2548678140518047,-0.009801302061263721,-0.01690972992748652
1751892653.9137094,-0.20760832270073715,-0.20280662236378016,-0.25951040337592146,-0.011894697597285368,-0.014733424864752398
1751892654.0205796,-0.2112335642506582,-0.20280662236378016,-0.26404195531332275,-0.014152154382513632,-0.01356876816194686
1751892654.1209066,-0.2127319781070215,-0.20280662236378016,-0.26591497263377684,-0.016286430816729914,-0.005974119164262501
1751892654.2125213,-0.21364178872685258,-0.20280662236378016,-0.26705223590856575,-0.018243704150665185,-0.0039723336511736885
1751892654.3155677,-0.21462016833538833,-0.20280662236378016,-0.2682752104192354,-0.020455288092027124,-0.0037978209617590924
1751892654.421959,-0.2152421994902355,-0.20280662236378016,-0.26905274936279433,-0.022745275498136083,-0.0023386565980858193
1751892654.5214696,-0.2132935869801742,-0.20280662236378016,-0.26661698372521775,-0.024867774266623323,0.007832778196646779
1751892654.6156557,-0.21142302066130464,-0.20280662236378016,-0.2642787758266308,-0.02685908455784554,0.00794413172524636
1751892654.7126014,-0.2091852347721559,-0.20280662236378016,-0.26148154346519487,-0.028887046769527237,0.009233145743937972
1751892654.8183212,-0.2066403657377941,-0.20280662236378016,-0.2583004571722426,-0.03107164468173909,0.009628731494719303
1751892654.9107368,-0.20074612015576193,-0.20280662236378016,-0.2509326501947024,-0.032926851418033275,0.02551191538257912
1751892655.0169358,-0.19672472746383968,-0.20280662236378016,-0.2459059093297996,-0.03501604886483125,0.015146627381839412
1751892655.1144686,-0.1914579459304554,-0.20280662236378016,-0.23932243241306925,-0.03688339084665047,0.021600053634821204
1751892655.2167685,-0.18561417905731026,-0.20280662236378016,-0.23201772382163782,-0.038782222574331,0.022849544273964958
1751892655.3230548,-0.17703888205759355,-0.20280662236378016,-0.22129860257199194,-0.04066390312263243,0.03227244912558837
1751892655.4115067,-0.1684577488173229,-0.20280662236378016,-0.21057218602165362,-0.042153943283401274,0.03880589063348752
1751892655.5045424,-0.15954682262170142,-0.20280662236378016,-0.19943352827712676,-0.04363829828302553,0.03831185832197217
1751892655.6172934,-0.15103312314698525,-0.20280662236378016,-0.18879140393373156,-0.04534121195675273,0.030203542106438344
1751892655.7233484,-0.12172093135031777,-0.20280662236378016,-0.1521511641878972,-0.04663212355328383,0.11055465904860058
1751892655.8183932,-0.11129487494791337,-0.19410556987698843,-0.1391185936848917,-0.04768992403730599,0.043878468994203244
1751892655.9131942,-0.09989145263185739,-0.18115955535999947,-0.12486431578982174,-0.04863690448892061,0.048115224266063295
1751892656.019238,-0.0881630616680382,-0.1663475044347543,-0.11020382708504775,-0.04957181923445908,0.04423979237655534
1751892656.121777,-0.07675963935198221,-0.15237632082283945,-0.09594954918997776,-0.050358905380158116,0.044484207434824105
1751892656.212085,-0.06698516022534555,-0.14010480779651127,-0.08373145028168194,-0.05096383463671644,0.043293991376257564
1751892656.3137753,-0.058514655640365024,-0.12853005692041272,-0.07314331955045628,-0.05155887188064842,0.033318832657603076
1751892656.4198208,-0.05069408835091092,-0.11857309813927003,-0.06336761043863864,-0.052096459796911444,0.029498916707931228
1751892656.5151,-0.0454822901348897,-0.1115100754899589,-0.05685286266861212,-0.0525298114949907,0.02188010520196248
1751892656.6091049,-0.04026885193862718,-0.10527286167650743,-0.05033606492328397,-0.052908358311974435,0.022183694211381794
1751892656.7060583,-0.036359388284020785,-0.10010244752653163,-0.045449235355025985,-0.05326087491459727,0.016129249623137432
1751892656.8206556,-0.03277571326729825,-0.09563288626671676,-0.040969641584122814,-0.05363647580657378,0.012508756746895406
1751892656.9169786,-0.030494372811990522,-0.09279109126736142,-0.03811796601498815,-0.05393020679438551,0.009473708834536968
1751892657.012854,-0.027887243718798957,-0.08988425948144876,-0.0348590546484987,-0.0541975771424548,0.010877143999432778
1751892657.1095822,-0.025933331881616395,-0.08746062866962923,-0.032416664852020494,-0.05444842529932886,0.008080018569403208
1751892657.226064,-0.02430438869219706,-0.08551318848658743,-0.030380485865246325,-0.05473152714744144,0.005593812784635889
