time,error,x_speed,p_term,i_term,d_term
1751905132.025255,-0.23651104986087385,-0.2150577461629063,-0.4730220997217477,-0.00023651104986087388,0
1751905132.1251814,-0.24358896176387368,-0.2150577461629063,-0.48717792352774736,-0.002670609599522469,-0.0
1751905132.21649,-0.24897645902949872,-0.2150577461629063,-0.49795291805899744,-0.004943978634606271,-0.0
1751905132.3269706,-0.25417192874671524,-0.2150577461629063,-0.5083438574934305,-0.007752084005366512,-0.0
1751905132.4233801,-0.2548207335198551,-0.2150577461629063,-0.5096414670397102,-0.010208799466004496,-0.0
1751905132.5283585,-0.2548264741107136,-0.2150577461629063,-0.5096529482214271,-0.012883925056380453,-0.0
1751905132.6132524,-0.2492996138867527,-0.2150577461629063,-0.4985992277735054,-0.015000327749563159,0.0
1751905132.7317579,-0.24782349909335677,-0.2150577461629063,-0.49564699818671354,-0.017937171969184693,0.0
1751905132.828957,-0.23568823518058357,-0.2150577461629063,-0.47137647036116714,-0.020228042797410924,0.0
1751905132.9332023,-0.2264120467887074,-0.2150577461629063,-0.4528240935774148,-0.022588279387074126,0.0
1751905133.0175683,-0.21350779769717754,-0.2150577461629063,-0.4270155953943551,-0.024389561048339743,0.0
1751905133.130774,-0.20431629124290052,-0.2150577461629063,-0.40863258248580103,-0.026702537339320626,0.0
1751905133.2275858,-0.138329189883843,-0.2150577461629063,-0.276658379767686,-0.028041726730119516,0.0
1751905133.321155,-0.12394211107841192,-0.2150577461629063,-0.24788422215682385,-0.029201444123746957,0.0
1751905133.421618,-0.10988191784230536,-0.2150577461629063,-0.21976383568461072,-0.030305349884632383,0.0
1751905133.532016,-0.09582172460619884,-0.2150577461629063,-0.19164344921239768,-0.0313632030785551,0.0
1751905133.6315038,-0.08143464580076774,-0.19504266990508706,-0.1628692916015355,-0.03217337830355157,0.0
1751905133.7208726,-0.06737527531569136,-0.16752605382143115,-0.13475055063138272,-0.03277550319004845,0.0
1751905133.8217044,-0.053641967648909376,-0.14060031981921822,-0.10728393529781875,-0.03331638452139947,0.0
1751905133.933006,-0.040235545551451944,-0.11423530392755513,-0.08047109110290389,-0.03376421282465124,0.0
1751905134.0218098,-0.029771093577915506,-0.09357077850967246,-0.05954218715583101,-0.034028591353841446,0.0
1751905134.117558,-0.021268777771356523,-0.076769791585796,-0.042537555542713046,-0.034232236043082946,0.0
1751905134.2133093,-0.01668908879669217,-0.06777021380716639,-0.03337817759338434,-0.034392036213782055,0.0
1751905134.3300078,-0.013744650419680725,-0.062041735066646356,-0.02748930083936145,-0.034552434227284906,0.0
1751905134.4229507,-0.013089233778971324,-0.0608525569893637,-0.026178467557942647,-0.03467408943142105,0.0
1751905134.5202649,-0.013414473846235564,-0.06163357889476641,-0.026828947692471128,-0.03480463120229528,-0.0
1751905134.6229217,-0.014066599482824398,-0.06308223343498713,-0.028133198965648795,-0.034949034469338336,-0.0
1751905134.7314777,-0.015373319009092438,-0.06586255913883086,-0.030746638018184877,-0.03511592112064599,-0.0
1751905134.8323112,-0.016353152966035955,-0.06798712148028714,-0.03270630593207191,-0.03528081554821523,-0.0
1751905134.9277284,-0.017333809674009597,-0.0701138293606277,-0.034667619348019194,-0.0354462100126085,-0.0
1751905135.0174882,-0.01798758081265872,-0.07158282785150394,-0.03597516162531744,-0.03560766622618649,-0.0
1751905135.130794,-0.018640529200277665,-0.07309993264734811,-0.03728105840055533,-0.03581887424679278,-0.0
1751905135.2264745,-0.018967414769602217,-0.07393518491191067,-0.037934829539204434,-0.036000355372706246,-0.0
