time,error,x_speed,p_term,i_term,d_term
1751889718.7158718,-0.1780405741057865,-0.20488285849373267,-0.3204730333904157,-0.0001780405741057865,0.0
1751889718.8091824,-0.18452775991599482,-0.20488285849373267,-0.3321499678487907,-0.0018998800731407314,-0.013904500000000007
1751889718.9022553,-0.19061841999690454,-0.20488285849373267,-0.3431131559944282,-0.0036740208203233774,-0.013087935703014515
1751889719.0221236,-0.19805196238915845,-0.20488285849373267,-0.35649353230048525,-0.0060480355989045885,-0.012402851671957479
1751889719.1115053,-0.2019160012654535,-0.20488285849373267,-0.36344880227781634,-0.007852795038811922,-0.00864615262714252
1751889719.215942,-0.2070166972897522,-0.20488285849373267,-0.37263005512155395,-0.010014807784290213,-0.00976802053584274
1751889719.3011923,-0.209153516670274,-0.20488285849373267,-0.37647633000649317,-0.011797849412692046,-0.0050130437877203525
1751889719.4288154,-0.21474619233350678,-0.20488285849373267,-0.3865431462003122,-0.014538506487005276,-0.008764363954118313
1751889719.5126197,-0.21418248157541675,-0.20488285849373267,-0.38552846683575015,-0.016333449258350428,0.001345301599426486
1751889719.6162655,-0.21670819681327264,-0.20488285849373267,-0.39007475426389077,-0.018579538734341188,-0.004873743461338461
1751889719.7034378,-0.21538863094191474,-0.20488285849373267,-0.3876995356954465,-0.020457130319629226,0.0030274899897982997
1751889719.8267393,-0.2181808598957531,-0.20488285849373267,-0.3927255478123556,-0.023147333181108204,-0.0045291076215668545
1751889719.9172294,-0.2140119580654375,-0.20488285849373267,-0.3852215245177875,-0.02508392958899925,0.009214050382960576
1751889720.0158367,-0.21210786673765103,-0.20488285849373267,-0.38179416012777184,-0.027175468030088842,0.003861968220866641
1751889720.10758,-0.2091956029633753,-0.20488285849373267,-0.3765520853340756,-0.02909469607900241,0.006348727308282906
1751889720.2242935,-0.2087998189262621,-0.20488285849373267,-0.37583967406727176,-0.0315316723439229,0.0006782145273445216
1751889720.313652,-0.20033224998335764,-0.20488285849373267,-0.36059804997004374,-0.03332181264603292,0.018951890376657198
1751889720.4124463,-0.19723067127387445,-0.20488285849373267,-0.355015208292974,-0.03527033771593174,0.006278866618964158
1751889720.5076125,-0.18904686385552805,-0.20488285849373267,-0.3402843549399505,-0.03706942500166776,0.01719897793845012
1751889720.6273763,-0.18603314619820044,-0.20488285849373267,-0.3348596631567608,-0.03929742960498592,0.005032766778944278
1751889720.7179196,-0.1729579406944982,-0.20488285849373267,-0.3113242932500968,-0.0408634473592018,0.028881672790613308
1751889720.8196585,-0.1643710854379408,-0.20488285849373267,-0.29586795378829345,-0.042535741190607906,0.016880176109147743
1751889720.9081793,-0.15435527034382746,-0.20488285849373267,-0.2778394866188894,-0.04390210585657078,0.022629300728824082
1751889721.0167005,-0.1305254244743887,-0.20488285849373267,-0.23494576405389966,-0.04531858372711693,0.043917392737925075
1751889721.1236608,-0.12107181404491199,-0.20488285849373267,-0.21792926528084158,-0.046613571441504936,0.017676859035092134
1751889721.2094843,-0.10999008041613662,-0.20488285849373267,-0.1979821447490459,-0.04755754520323982,0.025824462975307428
1751889721.3118436,-0.10021724126974126,-0.20488285849373267,-0.18039103428553427,-0.048583361818472594,0.01909516699341882
1751889721.4206145,-0.08848721032568074,-0.20488285849373267,-0.15927697858622533,-0.04954584470288825,0.02156833606249503
1751889721.5140803,-0.07806279390351767,-0.19467315868485352,-0.1405130290263318,-0.050275464890581684,0.022306374863347283
1751889721.6112201,-0.06665937158746169,-0.17479487805945965,-0.11998686885743104,-0.05092299292868683,0.023478364512496686
1751889721.7179163,-0.05460437199563796,-0.15315081649884119,-0.09828786959214833,-0.05150560043968269,0.022596882796585876
1751889721.8198526,-0.04352673831746585,-0.13312677195945805,-0.07834812897143853,-0.051949296080749933,0.021734415110626078
1751889721.9221814,-0.034403836466596935,-0.11624591920230105,-0.061926905639874484,-0.05230134633280106,0.01783056944566698
1751889722.0166657,-0.027234846452910563,-0.10308082184747863,-0.04902272361523902,-0.05255867295266225,0.015174982079236128
1751889722.1130874,-0.022023048236889345,-0.09335970506088051,-0.03964148682640082,-0.052771022968637706,0.010810423817028085
1751889722.226738,-0.018112764592162295,-0.08612591773832963,-0.032602976265892133,-0.052976875553228976,0.006881239532275295
1751889722.3153253,-0.020066676429344836,-0.0889517224376446,-0.036120017572820705,-0.05315464078978408,-0.004411269308671006
1751889722.4076357,-0.020066676429344836,-0.08945989471282073,-0.036120017572820705,-0.05333987714000002,0.0
1751889722.5163248,-0.01908849052557257,-0.08804350255259763,-0.03435928294603063,-0.053547348167811676,0.0017999710661631481
1751889722.613927,-0.017133758698269372,-0.08485510326514734,-0.03084076565688487,-0.053714577300454106,0.004005510633180556
1751889722.7170382,-0.009640620026940452,-0.07221539646444552,-0.017353116048492816,-0.05381398295510506,0.014534083195389184
1751889722.810348,-0.008337465475404968,-0.06907067136258264,-0.015007437855728943,-0.053891779744825334,0.0027931759450767766
1751889722.9067378,-0.007360099561753389,-0.06732996359900516,-0.0132481792111561,-0.053962723575592536,0.002027945306856732
