time,error,x_speed,p_term,i_term,d_term
1751972515.7723823,-0.1305781413920973,-0.12997378627889625,-0.14363595553130706,-0.00019586721208814594,0.0
1751972515.879478,-0.13788882103668196,-0.12997378627889625,-0.15167770314035017,-0.0024109625639907226,-0.003413152157206715
1751972515.979341,-0.14357310366760237,-0.12997378627889625,-0.15793041403436262,-0.004561609819523366,-0.0028460388983326023
1751972516.0662036,-0.14537288507781965,-0.12997378627889625,-0.1599101735856016,-0.006455729051509122,-0.0010359937155530136
1751972516.1607566,-0.14707774794612866,-0.12997378627889625,-0.16178552274074154,-0.008541725259394894,-0.0009015382804147359
1751972516.2849116,-0.14808631832824687,-0.12997378627889625,-0.16289495016107156,-0.011299574776914055,-0.00040617374256832016
1751972516.3822474,-0.1413071487592314,-0.12997378627889625,-0.15543786363515455,-0.013362711759492647,0.0034823613174086708
1751972516.4718015,-0.13526681483970626,-0.12997378627889625,-0.1487934963236769,-0.015179765859158978,0.0033724507570211063
1751972516.5648093,-0.1311160243981932,-0.12997378627889625,-0.14422762683801252,-0.017008987863541887,0.0022314205417543584
1751972516.6830964,-0.12670948088012676,-0.12997378627889625,-0.13938042896813946,-0.01925720216207696,0.0018626477534204732
1751972516.7728608,-0.1182110123809431,-0.12997378627889625,-0.1300321136190374,-0.02084887248272179,0.004733765616907353
1751972516.88069,-0.11323728883682233,-0.12997378627889625,-0.12456101772050457,-0.022680417670610204,0.002306294324395431
1751972516.9600723,-0.10390813491474132,-0.12997378627889625,-0.11429894840621546,-0.02391768582919866,0.00587610077278175
1751972517.082954,-0.10340799403596927,-0.12997378627889625,-0.1137487934395662,-0.025823727583091104,0.00020350511040846968
1751972517.1763794,-0.09733568368648997,-0.12997378627889625,-0.10706925205513898,-0.027187773000315375,0.003249813781636376
1751972517.271743,-0.09355592176130767,-0.12945579850984446,-0.10291151393743844,-0.02852604766315961,0.001981763090753607
1751972517.3644059,-0.08939461132462925,-0.12585724871349713,-0.09833407245709219,-0.02976858106294364,0.002245404806538691
1751972517.475415,-0.08604998906386052,-0.12434995626270218,-0.09465498797024659,-0.031201431109390006,0.0015064628169344182
1751972517.572096,-0.08163158981097077,-0.11989497758821709,-0.08979474879206785,-0.03238526611458682,0.002285037318437586
1751972517.6687315,-0.07871972965712908,-0.11861141214647093,-0.08659170262284199,-0.03352633231002121,0.0015066227863922677
1751972517.7634635,-0.07575619301742692,-0.11637045753805916,-0.08333181231916961,-0.03460281318572476,0.001564167966835203
1751972517.8805525,-0.07316575664998679,-0.11526399933580844,-0.08048233231498547,-0.03588784934134575,0.0011061823205227813
1751972517.9802442,-0.0708654210535329,-0.11374579034576729,-0.0779519631588862,-0.03694755273539138,0.0011537255485102877
