time,error,x_speed,p_term,i_term,d_term
1751901449.2468708,-0.24045501409405684,-0.2175165127157352,-0.4809100281881137,-0.00024045501409405686,0
1751901449.338503,-0.24687568644954183,-0.2175165127157352,-0.49375137289908366,-0.0025026294582977146,-0.0
1751901449.4360135,-0.2529882622783086,-0.2175165127157352,-0.5059765245566172,-0.004969532582175792,-0.0
1751901449.5449195,-0.257619318736901,-0.2175165127157352,-0.515238637473802,-0.007775162324541518,-0.0
1751901449.634187,-0.2577043008487127,-0.2175165127157352,-0.5154086016974254,-0.010075623993563858,-0.0
1751901449.7343297,-0.25725131106850124,-0.2175165127157352,-0.5145026221370025,-0.0126518085270834,0.0
1751901449.8311458,-0.25435522227941965,-0.2175165127157352,-0.5087104445588393,-0.015114375647691195,0.0
1751901449.9373133,-0.2501043934648893,-0.2175165127157352,-0.5002087869297785,-0.01776967283896588,0.0
1751901450.0406618,-0.24094603274461246,-0.2175165127157352,-0.4818920654892249,-0.020259813790694005,0.0
1751901450.1338828,-0.23119803397525762,-0.2175165127157352,-0.46239606795051524,-0.0224150638081039,0.0
1751901450.2263536,-0.21926747808686708,-0.2175165127157352,-0.43853495617373417,-0.024442649568303193,0.0
1751901450.3407836,-0.13929010056709304,-0.2175165127157352,-0.2785802011341861,-0.026036545502588798,0.0
1751901450.4364986,-0.12490549001475242,-0.2175165127157352,-0.24981098002950483,-0.027232078973942864,0.0
1751901450.5309482,-0.11051841120932132,-0.2175165127157352,-0.22103682241864264,-0.02827592006415885,0.0
1751901450.6313825,-0.09613297790595052,-0.2175165127157352,-0.19226595581190103,-0.029241424930015913,0.0
1751901450.7384846,-0.08141983628222503,-0.19295312149260405,-0.16283967256445006,-0.030113448928153982,0.0
1751901450.8322527,-0.06703440297885424,-0.16481082387886725,-0.13406880595770848,-0.030742017921158767,0.0
1751901450.9353266,-0.05362962638345711,-0.13855405181616898,-0.10725925276691423,-0.03129479904925476,0.0
1751901451.0285642,-0.043492882730275365,-0.1186860818774231,-0.08698576546055073,-0.031700316416872376,0.0
1751901451.1406968,-0.03564598356442579,-0.10339199104661215,-0.07129196712885158,-0.032100023917760574,0.0
1751901451.2441738,-0.030414168953172633,-0.09324307852380243,-0.060828337906345266,-0.032414740617457166,0.0
1751901451.332155,-0.026489896619217704,-0.0856275952088709,-0.05297979323843541,-0.032647801970435486,0.0
1751901451.42819,-0.024200874882915675,-0.08128196484706754,-0.04840174976583135,-0.032880215081236196,0.0
1751901451.5494282,-0.02256562428526275,-0.0782850452902242,-0.0451312485705255,-0.03315379671969871,0.0
1751901451.6377048,-0.021584144826258964,-0.07651262391740235,-0.04316828965251793,-0.033344334264884416,0.0
1751901451.7357545,-0.020603488118285287,-0.0747533269620798,-0.041206976236570575,-0.033546350725509225,0.0
1751901451.8244143,-0.02027577979793059,-0.07427767490520451,-0.04055155959586118,-0.03372611530934333,0.0
1751901451.942016,-0.019948894228606046,-0.07385850602048169,-0.03989778845721209,-0.03396071756326959,0.0
1751901452.0392919,-0.02027577979793059,-0.07470951177866371,-0.04055155959586118,-0.03415795218280253,-0.0
1751901452.1373367,-0.01962118590825134,-0.07359269966594859,-0.03924237181650268,-0.03435032784944591,0.0
1751901452.2347178,-0.01962118590825134,-0.07378377296200633,-0.03924237181650268,-0.03454140114550366,0.0
1751901452.3502572,-0.019294300338926797,-0.0733529268427251,-0.03858860067785359,-0.0347643261648715,0.0
1751901452.437094,-0.01962118590825134,-0.074177082110219,-0.03924237181650268,-0.034934710293716316,-0.0
1751901452.532935,-0.019293477587896644,-0.07370657595481654,-0.03858695517579329,-0.03511962077902325,0.0
1751901478.2308133,-0.23618699104164537,-0.21396654968031342,-0.47237398208329073,-0.00023618699104164536,0
