time,error,x_speed,p_term,i_term,d_term,alpha
0.0,-0.17741538431791706,-0.184862006576598,-0.3193476917722507,-0.00035483076863583417,0.0,1
0.08732390403747559,-0.18360853718871517,-0.184862006576598,-0.33049536693968734,-0.0035615136250215606,-0.0035460810754294027,1
0.1918015480041504,-0.18957973901514455,-0.184862006576598,-0.3412435302272602,-0.007522882520245442,-0.0028576457123851355,1
0.30172061920166016,-0.19205743812519951,-0.184862006576598,-0.34570338862535915,-0.011745037563304467,-0.0011270560618197336,1
0.39998888969421387,-0.18862501624524042,-0.184862006576598,-0.33952502924143274,-0.015452208386914391,0.0017464548133159568,1
0.4866812229156494,-0.18192681245796127,-0.184862006576598,-0.3274682624243303,-0.01860654035641823,0.0038632042410083308,1
0.5908629894256592,-0.17293378818861888,-0.184862006576598,-0.31128081873951396,-0.022209849864969863,0.004316026004645616,1
0.7066679000854492,-0.16329413842548773,-0.184862006576598,-0.29392944916587793,-0.025991902487296065,0.0041620211561884295,1
0.7994871139526367,-0.1491092761693184,-0.184862006576598,-0.26839669710477315,-0.028759943646164368,0.007641123892983011,1
0.8893465995788574,-0.1377984401366417,-0.184862006576598,-0.24803719224595505,-0.031236443036319207,0.0062936238471947405,1
0.9906430244445801,-0.1273629678281252,-0.184862006576598,-0.22925334209062537,-0.03381672569657464,0.005150957855792853,1
1.098459005355835,-0.11789983706307455,-0.184862006576598,-0.2122197067135342,-0.03635902301302114,0.004388556633751683,0.95
1.191988468170166,-0.10477599164892634,-0.184862006576598,-0.18859678496806742,-0.03831895145597372,0.007015888373164756,0.8999999999999999
1.2950201034545898,-0.09756365893701477,-0.184862006576598,-0.17561458608662658,-0.04032938012089621,0.0035000573814060014,0.8499999999999999
1.390413761138916,-0.08488969054944667,-0.184862006576598,-0.15280144298900403,-0.04194896773713667,0.006642982717733926,0.7999999999999998
1.5038366317749023,-0.07557631016045632,-0.17559514171515417,-0.13603735828882138,-0.04366338414723159,0.004105600720898806,0.7499999999999998
1.591047763824463,-0.06288954070351321,-0.1506878958054415,-0.11320117326632378,-0.04476031775499765,0.007273595215879919,0.6999999999999997
1.6884808540344238,-0.05518274669891525,-0.1412096707888042,-0.09932894405804746,-0.04583564286242742,0.00395491613167067,0.6499999999999997
1.7826728820800781,-0.04771845112892576,-0.12866551878880012,-0.08589321203206637,-0.04673458239983361,0.003962275643099855,0.5999999999999996
1.9030587673187256,-0.04241679491695012,-0.12190414731928617,-0.07635023085051022,-0.047755859080846244,0.002201942612070294,0.5499999999999996
1.9946074485778809,-0.03503109908612605,-0.10741949436005947,-0.06305597835502688,-0.04839726926572497,0.004033753260692366,0.4999999999999996
2.0950565338134766,-0.03186096591450656,-0.10480910877788914,-0.05734973864611181,-0.0490373502418919,0.001577980110114583,0.4499999999999996
2.1921324729919434,-0.02777647054449897,-0.0974705196205201,-0.04999764698009815,-0.04957663563492595,0.002103762994503999,0.39999999999999963
2.2988147735595703,-0.025408616184164304,-0.09474450561720381,-0.045735509131495745,-0.05011876556067925,0.0011097690749711858,0.34999999999999964
2.3930797576904297,-0.023187283265301194,-0.09111478658407943,-0.04173710987754215,-0.05055591533848752,0.0011782386319502472,0.29999999999999966
2.493415355682373,-0.021771807519750316,-0.08947669567641536,-0.03918925353555057,-0.05099281280385946,0.0007053706629946711,0.24999999999999967
2.5918326377868652,-0.02011623218126434,-0.08675688780162177,-0.036209217926275815,-0.05138876978335205,0.0008410999080060997,0.19999999999999968
2.7029030323028564,-0.018970905783514142,-0.0854422355765401,-0.03414763041032546,-0.05181019098129217,0.0005155858150775284,0.1499999999999997
2.798532247543335,-0.01804515685939708,-0.08415257177756699,-0.03248128234691475,-0.05215531981916327,0.0004840303885110231,0.09999999999999969
2.8930206298828125,-0.01767106198550366,-0.08409921527298746,-0.03180791157390659,-0.05248926183140945,0.00019795813232857272,0.049999999999999684
2.98591947555542,-0.017333809674009597,-0.08383066154819055,-0.031200857413217275,-0.05281132001337429,0.00018151587840100939,0
3.102198362350464,-0.015699381827386866,-0.08073250355116685,-0.028258887289296358,-0.05317642134182607,0.0007028050799555789,0
3.199286937713623,-0.014719547870443342,-0.0794528192272673,-0.026495186166798017,-0.053462241328372295,0.0005046082679030264,0
