time,error,x_speed,p_term,i_term,d_term,alpha
0.0,-0.1563086225922261,-0.17125868607311673,-0.2657246584067844,-0.00031261724518445223,0.0,0.9755282581475768
0.0927131175994873,-0.1625288636835919,-0.17125868607311673,-0.2762990682621062,-0.0033263287755860315,-0.0033545636542159536,0.9755282581475768
0.19399619102478027,-0.16785102635178448,-0.17125868607311673,-0.2853467447980336,-0.006726422340885746,-0.002627370244702456,0.9755282581475768
0.2970151901245117,-0.1696021576676571,-0.17125868607311673,-0.2883236680350171,-0.010220871246501123,-0.0008499069740414454,0.9755282581475768
0.4027087688446045,-0.1664307171451133,-0.17125868607311673,-0.2829322191466926,-0.013739002867304829,0.0015002995266830282,0.9755282581475768
0.5017027854919434,-0.1605075477847727,-0.17125868607311673,-0.2728628312341136,-0.016916860238790694,0.0029916804878428083,0.9755282581475768
0.5880692005157471,-0.15062607407618983,-0.17125868607311673,-0.2560643259295227,-0.01951866704420478,0.005720669143126641,0.9755282581475768
0.7082955837249756,-0.14262443210815653,-0.17125868607311673,-0.2424615345838661,-0.022948110970131542,0.0033277396168976225,0.9755282581475768
0.8017411231994629,-0.13014415919395445,-0.17125868607311673,-0.22124507062972254,-0.02538038920319807,0.006677832341911558,0.9755282581475768
0.8927812576293945,-0.12027300484616878,-0.17125868607311673,-0.2044641082384869,-0.027570323309095476,0.005421320173567477,0.9755282581475768
0.9845633506774902,-0.11031505549051096,-0.17125868607311673,-0.18753559433386863,-0.029595312646622657,0.005424777876028414,0.9755282581475768
1.1041605472564697,-0.10504253350775877,-0.17125868607311673,-0.1785723069631899,-0.03210787115243895,0.0022042832664853997,0.9755282581475768
1.20383882522583,-0.09306932028450522,-0.17125868607311673,-0.1582178444836589,-0.03396326906798662,0.0060059290083913485,0.9755282581475768
1.2996153831481934,-0.0848477053751592,-0.17125868607311673,-0.14424109913777064,-0.03558855330167533,0.004292081010058056,0.9045084971874737
1.3882617950439453,-0.0770203847513076,-0.16347381239144013,-0.1309346540772229,-0.03695406945188207,0.004414911137664842,0.7938926261462365
1.5051937103271484,-0.07107055488067315,-0.15689195314237198,-0.12081994329714436,-0.038616152672369494,0.0025441428271418716,0.6545084971874737
1.600672721862793,-0.06388535159876087,-0.14467847895122277,-0.10860509771789346,-0.039836094716820855,0.0037627134834915437,0.5000000000000002
1.6947925090789795,-0.05926422142996926,-0.13924593875054092,-0.10074917643094775,-0.04095168189892519,0.0024549195793320253,0.3454915028125265
1.795989751815796,-0.05460281675094508,-0.132578472972521,-0.09282478847660663,-0.042056812799097044,0.0023031283031826714,0.20610737385376354
1.9021272659301758,-0.05029532647694413,-0.12659730945024195,-0.08550205501080502,-0.04312445698386385,0.002029202544426918,0.09549150281252639
1.995222568511963,-0.045760061237837275,-0.11933275191973765,-0.07779210410432337,-0.043976466333283365,0.0024358185178690863,0.02447174185242329
2.1038830280303955,-0.041210855425595466,-0.11283720622384975,-0.07005845422351228,-0.044872064430821944,0.0020933124304844787,0.0
2.194563388824463,-0.036620768335378646,-0.10526061173519903,-0.062255306170143694,-0.04553622132786356,0.0025309157628082128,0.02447174185242318
2.3037805557250977,-0.04628092123698296,-0.12964717334735298,-0.07867756610287102,-0.046547155547674496,-0.004422451696807458,0.02447174185242318
2.404635429382324,-0.02980205060598743,-0.08964218239271636,-0.05066348603017863,-0.047148291957393125,0.008169595594855403,0.0
2.4934282302856445,-0.02598234520557467,-0.08962877844890392,-0.044169986849476935,-0.047609700998361114,0.0021509093989341243,0.02447174185242318
2.5884599685668945,-0.02180617350433574,-0.08289740063787411,-0.03707049495737076,-0.048024156713037024,0.0021972510325336736,0.02447174185242318
2.7034196853637695,-0.021233417648085676,-0.0843600527043819,-0.03609681000174565,-0.04851235424892776,0.000249111546291507,0.02447174185242318
2.7973618507385254,-0.01865832124197887,-0.07921148558641204,-0.031719146111364074,-0.04886291486887362,0.00137057539382565,0.02447174185242318
2.9046318531036377,-0.018082614288593306,-0.07972295877182657,-0.03074044429060862,-0.04925085928437459,0.0002683448031566383,0.02447174185242318
2.9858999252319336,-0.018001967221601658,-0.08009718266724501,-0.030603344276722816,-0.04954345631849785,4.9617927975658436e-05,0.02447174185242318
3.1057302951812744,-0.016936983447996923,-0.07829786978338488,-0.02879287186159477,-0.04994936931697772,0.00044437139518761575,0.02447174185242318
3.1964943408966064,-0.016838974190914763,-0.07882730889193096,-0.028626256124555095,-0.050255044001630424,5.399123425455946e-05,0.02447174185242318
3.2985525131225586,-0.016302081046241326,-0.07803830099705387,-0.027713537778610253,-0.050587796120642174,0.00026303290219855177,0.02447174185242318
3.3855209350585938,-0.01567350690775404,-0.07714399722235156,-0.026644961743181865,-0.05086041615303636,0.00036138067386665964,0.02447174185242318
