time,z_pos,rotation,z_speed,rz_speed,z_target,rz_target,delta_rz_speed
0.0,0.08099,0.0,-0.0001,0.001,-0.105,-1.0786935589864743,0.001
0.020732879638671875,0.08098,-2.0732879638671877e-05,-0.0001,0.001,-0.105,-1.0786935589864743,0.0
0.04172706604003906,0.08101,-4.172706604003907e-05,-0.0001,0.001,-0.105,-1.0786935589864743,0.0
0.0622711181640625,0.08102,-6.22711181640625e-05,-0.0001,0.001,-0.105,-1.0786935589864743,0.0
0.08301734924316406,0.08091,-8.301734924316407e-05,-0.0001,0.001,-0.105,-1.0786935589864743,0.0
0.10366439819335938,0.0809,-0.00010366439819335939,-0.0016,0.001,-0.105,-1.0786935589864743,0.0
0.12418317794799805,0.08088,-0.00012418317794799807,-0.0031000000000000003,0.001,-0.105,-1.0786935589864743,0.0
0.14533782005310059,0.08093,-0.00014533782005310061,-0.0046,0.001009832197091054,-0.105,-1.0786935589864743,9.832197091053964e-06
0.16630935668945312,0.08088,-0.00016651555297096402,-0.0060999999999999995,0.0011568651364346483,-0.105,-1.0786935589864743,0.0001470329393435943
0.18707680702209473,0.08084,-0.00019054069223343523,-0.007599999999999999,0.001323632099358374,-0.105,-1.0786935589864743,0.00016676696292372561
0.2080364227294922,0.08067,-0.00021828351237396248,-0.009099999999999999,0.0015161585515716114,-0.105,-1.0786935589864743,0.0001925264522132375
0.22867059707641602,0.08057,-0.00024956819226467064,-0.010599999999999998,0.0017332049435049846,-0.105,-1.0786935589864743,0.00021704639193337316
0.24965500831604004,0.08044,-0.00028593847756172856,-0.012099999999999998,0.001985454964660349,-0.105,-1.0786935589864743,0.00025225002115536466
0.27017760276794434,0.08029,-0.0003266851646039729,-0.013599999999999998,0.0022679568560107777,-0.105,-1.0786935589864743,0.00028250189135042847
0.2908949851989746,0.07982,-0.0003736712941270252,-0.015099999999999997,0.0025935849354132845,-0.105,-1.0786935589864743,0.0003256280794025068
0.3119380474090576,0.07952,-0.0004282482632700611,-0.016599999999999997,0.0029716414985475614,-0.105,-1.0786935589864743,0.00037805656313427694
0.33312392234802246,0.07922,-0.0004912050884217278,-0.018099999999999998,0.0034075076183237574,-0.105,-1.0786935589864743,0.00043586611977619594
0.3543701171875,0.0786,-0.0005636016591976385,-0.0196,0.003908412415274787,-0.105,-1.0786935589864743,0.0005009047969510294
0.37598609924316406,0.07828,-0.0006480858318323528,-0.0211,0.0044925241221996925,-0.105,-1.0786935589864743,0.0005841117069249058
0.39672350883483887,0.07803,-0.0007412491446548872,-0.022600000000000002,0.005136110412275796,-0.105,-1.0786935589864743,0.0006435862900761036
0.4176795482635498,0.07741,-0.0008488816769647515,-0.024100000000000003,0.005878958153406,-0.105,-1.0786935589864743,0.0007428477411302037
0.4380757808685303,0.07708,-0.0009687902749365668,-0.025600000000000005,0.006705655810182731,-0.105,-1.0786935589864743,0.0008266976567767315
0.45886778831481934,0.07666,-0.0011082143204741376,-0.027100000000000006,0.007665740727974268,-0.105,-1.0786935589864743,0.0009600849177915372
0.4796113967895508,0.07626,-0.0012672294448040386,-0.028600000000000007,0.008759209825195235,-0.105,-1.0786935589864743,0.001093469097220967
0.5003628730773926,0.07537,-0.0014489959797918085,-0.03010000000000001,0.010007144724835937,-0.105,-1.0786935589864743,0.0012479348996407014
0.52126145362854,0.07491,-0.0016581310999107827,-0.03160000000000001,0.011440364285125015,-0.105,-1.0786935589864743,0.0014332195602890785
0.5424566268920898,0.07441,-0.0019006116031321345,-0.03310000000000001,0.013098600469237165,-0.105,-1.0786935589864743,0.0016582361841121496
0.5635528564453125,0.07333,-0.0021769426854571115,-0.03460000000000001,0.014983749081977193,-0.105,-1.0786935589864743,0.0018851486127400285
0.5842709541320801,0.07273,-0.002487377462651529,-0.036100000000000014,0.017095744429357573,-0.105,-1.0786935589864743,0.00211199534738038
0.6051828861236572,0.07218,-0.0028448825075036385,-0.037600000000000015,0.019520368590753734,-0.105,-1.0786935589864743,0.0024246241613961605
0.6258893013000488,0.07099,-0.0032490793639399795,-0.03910000000000002,0.022251869118687484,-0.105,-1.0786935589864743,0.00273150052793375
0.6464354991912842,0.0704,-0.0037062706703024015,-0.04060000000000002,0.02532899816230999,-0.105,-1.0786935589864743,0.0030771290436225063
0.6672735214233398,0.0698,-0.004234076897124314,-0.04210000000000002,0.028864936042272915,-0.105,-1.0786935589864743,0.003535937879962925
0.688004732131958,0.06916,-0.004832481968307461,-0.04360000000000002,0.032852546627061,-0.105,-1.0786935589864743,0.003987610584788082
0.709317684173584,0.06782,-0.005532666719015293,-0.04510000000000002,0.03748974712657521,-0.105,-1.0786935589864743,0.004637200499514216
0.7301468849182129,0.06714,-0.006313548187780103,-0.04660000000000002,0.04262507529503051,-0.105,-1.0786935589864743,0.0051353281684553
0.7511172294616699,0.06645,-0.007207410702907691,-0.048100000000000025,0.04845657832396777,-0.105,-1.0786935589864743,0.005831503028937257
0.7721283435821533,0.06504,-0.00822553739996072,-0.049600000000000026,0.05503814424818687,-0.105,-1.0786935589864743,0.006581565924219102
0.7930326461791992,0.06427,-0.00937607142170468,-0.05110000000000003,0.062398311881458224,-0.105,-1.0786935589864743,0.007360167633271353
0.8143014907836914,0.06344,-0.010703211420694053,-0.05260000000000003,0.07078692023653088,-0.105,-1.0786935589864743,0.008388608355072658
0.8350541591644287,0.06159,-0.012172228902056482,-0.05410000000000003,0.07994652638329108,-0.105,-1.0786935589864743,0.009159606146760202
0.8558835983276367,0.06072,-0.013837470209667047,-0.05560000000000003,0.09017095908893108,-0.105,-1.0786935589864743,0.010224432705639996
