time,z_pos,rotation,z_speed,rz_speed,z_target,rz_target,delta_rz_speed
0.0,0.081,0.0,-0.0001,0.001,-0.105,-0.48546867818197126,0.001
0.021134614944458008,0.08101,-2.1134614944458007e-05,-0.0001,0.001,-0.105,-0.48546867818197126,0.0
0.04163503646850586,0.08095,-4.163503646850586e-05,-0.0001,0.001,-0.105,-0.48546867818197126,0.0
0.06222844123840332,0.08098,-6.222844123840332e-05,-0.0001,0.001,-0.105,-0.48546867818197126,0.0
0.08267641067504883,0.08096,-8.267641067504882e-05,-0.0001,0.0012761796147786053,-0.105,-0.48546867818197126,0.0002761796147786053
0.10361123085021973,0.08095,-0.0001093930014216578,-0.0016,0.0016881078381666415,-0.105,-0.48546867818197126,0.00041192822338803614
0.12424468994140625,0.08095,-0.0001442245054419805,-0.0031000000000000003,0.0022248146696868254,-0.105,-0.48546867818197126,0.000536706831520184
0.1446523666381836,0.08091,-0.00018962780393119672,-0.0046,0.002923839937637507,-0.105,-0.48546867818197126,0.0006990252679506814
0.16512656211853027,0.08089,-0.0002494910743676317,-0.0060999999999999995,0.0038444890207131044,-0.105,-0.48546867818197126,0.0009206490830755976
0.18571829795837402,0.08077,-0.00032865577672133554,-0.007599999999999999,0.005060232033335554,-0.105,-0.48546867818197126,0.00121574301262245
0.2064507007598877,0.08066,-0.0004335665455055708,-0.009099999999999999,0.006668298800601935,-0.105,-0.48546867818197126,0.0016080667672663806
0.22716522216796875,0.08053,-0.0005716971637661208,-0.010599999999999998,0.008780240448090948,-0.105,-0.48546867818197126,0.002111941647489013
0.2477884292602539,0.08033,-0.0007527738808471591,-0.012099999999999998,0.011539663019361046,-0.105,-0.48546867818197126,0.002759422571270098
0.2690141201019287,0.07997,-0.0009918895130654455,-0.013599999999999998,0.015167679056762695,-0.105,-0.48546867818197126,0.003628016037401649
0.28966259956359863,0.07976,-0.0013127310212808967,-0.015099999999999997,0.02000740660319572,-0.105,-0.48546867818197126,0.004839727546433026
0.31028223037719727,0.07958,-0.001725276358976348,-0.016599999999999997,0.02618296399279907,-0.105,-0.48546867818197126,0.006175557389603348
0.3311166763305664,0.07916,-0.0022707839071833304,-0.018099999999999998,0.03426724482665938,-0.105,-0.48546867818197126,0.008084280833860313
0.3517601490020752,0.07888,-0.0029781788392903743,-0.0196,0.04461300899751475,-0.105,-0.48546867818197126,0.010345764170855365
0.37253451347351074,0.07856,-0.003904985748372179,-0.0211,0.05793428937631123,-0.105,-0.48546867818197126,0.013321280378796485
0.39357709884643555,0.07793,-0.005124072978592939,-0.022600000000000002,0.07505751545040373,-0.105,-0.48546867818197126,0.0171232260740925
0.4142904281616211,0.0776,-0.006678764013696778,-0.024100000000000003,0.09624545582714089,-0.105,-0.48546867818197126,0.021187940376737158
0.4346184730529785,0.07721,-0.008635245960340055,-0.025600000000000005,0.12189281305887945,-0.105,-0.48546867818197126,0.025647357231738555
0.45511317253112793,0.07692,-0.011133402532528036,-0.027100000000000006,0.1530310262731418,-0.105,-0.48546867818197126,0.031138213214262356
0.47578859329223633,0.07616,-0.014297383390229478,-0.028600000000000007,0.18995125138379026,-0.105,-0.48546867818197126,0.036920225110648464
0.49689149856567383,0.07599,-0.018305906654752516,-0.03010000000000001,0.232838561673066,-0.105,-0.48546867818197126,0.042887310289275726
0.5173606872558594,0.07544,-0.02307192310798991,-0.03160000000000001,0.27844808008267075,-0.105,-0.48546867818197126,0.045609518409604755
0.5381684303283691,0.07447,-0.028865799217383747,-0.03310000000000001,0.326506551110307,-0.105,-0.48546867818197126,0.048058471027636274
0.5590736865997314,0.07398,-0.03569150234262337,-0.03460000000000001,0.37354125297450846,-0.105,-0.48546867818197126,0.047034701864201445
0.5796248912811279,0.07356,-0.04336822508944779,-0.036100000000000014,0.4152893477000914,-0.105,-0.48546867818197126,0.04174809472558294
0.600642204284668,0.07305,-0.052096491297096585,-0.037600000000000015,0.45023154869137105,-0.105,-0.48546867818197126,0.03494220099127965
0.6211719512939453,0.07189,-0.06133963108732557,-0.03910000000000002,0.47503255571126474,-0.105,-0.48546867818197126,0.024801007019893684
0.6417911052703857,0.07128,-0.07113440049735816,-0.04060000000000002,0.49044397960195424,-0.105,-0.48546867818197126,0.015411423890689502
0.6623184680938721,0.07064,-0.081201922011242,-0.04210000000000002,0.49780761530478,-0.105,-0.48546867818197126,0.007363635702825777
0.6833302974700928,0.06943,-0.09166177068620936,-0.04360000000000002,0.4999124477625439,-0.105,-0.48546867818197126,0.0021048324577638833
0.7041480541229248,0.06878,-0.1020688263714516,-0.04510000000000002,0.4999124477625439,-0.105,-0.48546867818197126,0.0
0.7245275974273682,0.06806,-0.11225681374905863,-0.04660000000000002,0.4999124477625439,-0.105,-0.48546867818197126,0.0
0.7450299263000488,0.06731,-0.1225061831606331,-0.048100000000000025,0.4999124477625439,-0.105,-0.48546867818197126,0.0
0.7655634880065918,0.06592,-0.13277116625463423,-0.049600000000000026,0.4999124477625439,-0.105,-0.48546867818197126,0.0
0.7868354320526123,0.06515,-0.14340527587134821,-0.05110000000000003,0.4999124477625439,-0.105,-0.48546867818197126,0.0
0.8080711364746094,0.06437,-0.15402126884891065,-0.05260000000000003,0.4999124477625439,-0.105,-0.48546867818197126,0.0
0.8288538455963135,0.06275,-0.1644108038370787,-0.05410000000000003,0.4999124477625439,-0.105,-0.48546867818197126,0.0
0.8494133949279785,0.06195,-0.17468877846836614,-0.05560000000000003,0.4999124477625439,-0.105,-0.48546867818197126,0.0
