time,error,x_speed,p_term,i_term,d_term,alpha
0.0,-0.1768015138102241,-0.18538623868748,-0.30056257347738097,-0.0003536030276204482,0.0,1
0.10702109336853027,-0.18455744288343862,-0.18538623868748,-0.31374765290184564,-0.004303910892957584,-0.0036235515958086616,1
0.2059938907623291,-0.18987373922271206,-0.18538623868748,-0.32278535667861047,-0.008062377917456079,-0.002685736121068018,1
0.304598331451416,-0.19073358736640889,-0.18538623868748,-0.32424709852289507,-0.011823813658033647,-0.00043600883372385107,1
0.3968048095703125,-0.18714405859858468,-0.18538623868748,-0.31814489961759396,-0.015274992566884022,0.0019464623533260055,1
0.5134007930755615,-0.1847957085122533,-0.18538623868748,-0.3141527044708306,-0.019584280043191123,0.0010070458757379347,1
0.6027519702911377,-0.1691711677119203,-0.18538623868748,-0.28759098511026454,-0.022607408640389872,0.008743332369665317,1
0.7019855976104736,-0.16149619177026228,-0.18538623868748,-0.27454352600944587,-0.025812579221914312,0.003867124556960814,1
0.7993612289428711,-0.1505078107877441,-0.18538623868748,-0.255863278339165,-0.028743737841097034,0.005642264307898905,1
0.913416862487793,-0.14093706230408626,-0.18538623868748,-0.23959300591694663,-0.031958671027307574,0.00419564916970468,1
1.0099513530731201,-0.12414828699535804,-0.18538623868748,-0.21105208789210866,-0.03435558935573515,0.008695739319144469,1
1.0987083911895752,-0.11323697933111508,-0.18538623868748,-0.19250286486289564,-0.03636570513387195,0.006146728133225112,0.972
1.1989147663116455,-0.10654280883911912,-0.18538623868748,-0.1811227750265025,-0.03850095886769031,0.003340191920843954,0.8960000000000001
1.3111982345581055,-0.09790482525609279,-0.18538623868748,-0.16643820293535774,-0.040699577535253856,0.0038465072899539123,0.7840000000000001
1.4065537452697754,-0.0866056007677565,-0.18365597469168823,-0.14722952130518605,-0.04235124179359394,0.005924788407091741,0.6480000000000001
1.5028982162475586,-0.07765847522015526,-0.1712237426591616,-0.13201940787426394,-0.04384763473599937,0.0046432999511017235,0.5000000000000001
1.5928595066070557,-0.06899731922058872,-0.15757067119172183,-0.11729544267500082,-0.04508905230968543,0.004813823792964415,0.3520000000000002
1.7080211639404297,-0.060783540220268745,-0.1462548621266561,-0.10333201837445687,-0.046489038955756616,0.003566195203557393,0.21600000000000016
1.8034429550170898,-0.05253978868573354,-0.1324897300583539,-0.08931764076574703,-0.04749172710359301,0.004319637810986129,0.10400000000000015
1.9041187763214111,-0.046378044706580544,-0.12420804208329135,-0.07884267600118693,-0.04842555665185771,0.003060190569753276,0.02800000000000008
1.9965569972991943,-0.039879040945041966,-0.11344187295359112,-0.06779436960657134,-0.049162826171709674,0.003515322824689888,5.777789833161706e-32
2.10636043548584,-0.03464804908481896,-0.10644342460529549,-0.05890168344419223,-0.04992372115490423,0.0023819799938009645,0
2.202645778656006,-0.030398536683599764,-0.09997989162923133,-0.0516775123621196,-0.05050910786219448,0.0022067285950827377,0
2.29699444770813,-0.026475909851705136,-0.0939389550999878,-0.04500904674789873,-0.05100870123348496,0.0020787928813958824,0
2.397348403930664,-0.023860825297108708,-0.0907480794082188,-0.040563403005084805,-0.05148760687694487,0.0013029304738108663,0
2.5113935470581055,-0.02189951188116139,-0.08835639899361743,-0.037229170197974365,-0.0519871134703265,0.0008598846746834363,0
2.6067023277282715,-0.0002235883847298126,-0.04100005571023332,-0.0003801002540406814,-0.05199137545759062,0.011371420001397979,0.028000000000000004
2.6988725662231445,-0.000658702154254185,-0.05335934977223637,-0.0011197936622321144,-0.052003518004521555,-0.00023603810548270175,0.10400000000000002
2.7960119247436523,-0.018376911028658672,-0.09272128581414846,-0.03124074874871974,-0.05236054227430403,-0.009119994791124682,0.028000000000000004
2.905665397644043,-0.02189951188116139,-0.09167622624332725,-0.037229170197974365,-0.052840813780822574,-0.0016062422645303056,0
3.0080859661102295,-0.022879345838104914,-0.09268270329532091,-0.038894887924778354,-0.05330947690219721,-0.00047833846834535466,0
3.1044139862060547,-0.01993819846521408,-0.08606190444927977,-0.03389493739086393,-0.05369359833868355,0.0015266312802676935,0
3.193807601928711,-0.019283604575534838,-0.08645436223311645,-0.03278212777840922,-0.05403836456611815,0.00036613011141093115,0
3.3065571784973145,-0.01699458283923279,-0.08229729073998734,-0.02889079082669574,-0.054421590969934854,0.0010150910566432473,0
