time,error,x_speed,p_term,i_term,d_term,alpha
0.0,-0.17743332520567784,-0.18593865990897424,-0.3016366528496523,-0.0003548666504113557,0.0,1
0.10008502006530762,-0.18462462405890834,-0.18593865990897424,-0.3138618609001442,-0.004050498491108499,-0.003592595000000011,1
0.20360803604125977,-0.19053294945051083,-0.18593865990897424,-0.3239060140658684,-0.007995407605090602,-0.0028536288939722187,1
0.30194568634033203,-0.19112869646603475,-0.18593865990897424,-0.3249187839922591,-0.011754436988129493,-0.00030290891317419626,1
0.4046604633331299,-0.18921894835104355,-0.18593865990897424,-0.32167221219677405,-0.015641553404667326,0.0009296364996854872,1
0.49413180351257324,-0.18277763413848291,-0.18593865990897424,-0.31072197803542095,-0.018912225380906936,0.0035996522459828847,1
0.59311842918396,-0.1735902628601731,-0.18593865990897424,-0.2951034468622942,-0.022348848254894454,0.004640713437798062,1
0.7052445411682129,-0.16368648545324216,-0.18593865990897424,-0.27826702527051167,-0.02601955409454226,0.004416356382856578,1
0.8099629878997803,-0.15025846411468397,-0.18593865990897424,-0.2554393889949627,-0.02916652068861439,0.00641148802224848,1
0.8950896263122559,-0.1385772155265034,-0.18593865990897424,-0.23558126639505578,-0.03152584319228086,0.006861100594375544,1
0.9985501766204834,-0.12818105264119517,-0.18593865990897424,-0.21790778949003178,-0.03417817964135005,0.005024215923043226,1
1.114989995956421,-0.11909268234958967,-0.18593865990897424,-0.20245755999430243,-0.036951605724753735,0.0039026040848555775,0.972
1.2062962055206299,-0.10615116843728471,-0.18593865990897424,-0.180456986343384,-0.03889005789091781,0.007086875018727031,0.8960000000000001
1.302509069442749,-0.0968671397547433,-0.18593865990897424,-0.1646741375830636,-0.040754030878067414,0.004824733566842216,0.7840000000000001
1.3933444023132324,-0.08765981784334487,-0.18593865990897424,-0.14902169033368626,-0.04234655262470065,0.0050681390272035425,0.6480000000000001
1.5163321495056152,-0.05740030220413243,-0.1290371315652615,-0.09758051374702513,-0.04375845939595029,0.012301841577713907,0.7840000000000001
1.607856273651123,-0.052802044641410174,-0.13197642071926452,-0.08976347589039729,-0.04472499157372971,0.0025120467448624863,0.8960000000000001
1.704982042312622,-0.05221537772819196,-0.1342034114124585,-0.08876614213792633,-0.04573928331328994,0.0003020140387577559,0.972
1.7931644916534424,-0.04732560094351179,-0.12425492839615927,-0.08045352160397004,-0.046573940794834956,0.002772534002645724,1
1.90399169921875,-0.04247874637877358,-0.11754269801815506,-0.07221386884391508,-0.047515500963241836,0.0021866717890018507,1
2.0004119873046875,-0.03779252840189377,-0.11006149299004998,-0.0642472982832194,-0.04824429425844315,0.002430099551612561,0.972
2.1041762828826904,-0.03473564971277277,-0.10654277122756221,-0.05905060451171371,-0.04896515830322118,0.001472991587372673,0.8960000000000001
2.1904613971710205,-0.03005963198015707,-0.09787564065940567,-0.051101374366267015,-0.04948389805939577,0.0027096317662571178,0.7840000000000001
2.3116495609283447,-0.03087828131419037,-0.1030631523441474,-0.05249307823412363,-0.05023231450188553,-0.00033775960813822557,0.6480000000000001
2.408691167831421,-0.027408662653378747,-0.09557130072819435,-0.04659472651074387,-0.05076427063527518,0.001787696417824691,0.5000000000000001
2.495903730392456,-0.026229756499230723,-0.09513648861200756,-0.044590586048692225,-0.05122178349120515,0.0006758809278898178,0.3520000000000002
2.5914783477783203,-0.025628931027343413,-0.09496653857418032,-0.0435691827464838,-0.051711678546594565,0.0003143227188980479,0.21600000000000016
2.710608720779419,-0.024925384994031182,-0.09438342304652819,-0.04237315448985301,-0.052305552628901554,0.0002952840722263762,0.10400000000000015
2.801140308380127,-0.023524975527625263,-0.09195052477089273,-0.03999245839696294,-0.0527315033054583,0.0007734369315285084,0.02800000000000008
2.897703170776367,-0.02125396825281381,-0.08809779645380585,-0.036131746029783474,-0.0531419721078124,0.0011759216837900393,5.777789833161706e-32
2.9935522079467773,-0.019619540406191044,-0.08601868835953308,-0.03335321869052477,-0.05351807491934427,0.0008526052503359601,0
3.102391004562378,-0.01798511255956827,-0.08373341387615788,-0.03057469135126606,-0.05390957052094018,0.0007508479960483592,0
3.2104225158691406,-0.016676747531239905,-0.08201481630331675,-0.028350470803107836,-0.05426989336883641,0.0006055478686275047,0
3.298027992248535,-0.015042319684617132,-0.07917256045936209,-0.025571943463849126,-0.05453345128520082,0.0009328342896878548,0
3.3948662281036377,-0.01406166297664349,-0.07820428211946827,-0.023904827060293933,-0.05480579261237026,0.0005063375531959204,0
