time,error,x_speed,p_term,i_term,d_term,alpha
0.0,-0.16869582590520896,-0.1778885383779401,-0.2867829040388552,-0.00033739165181041796,0.0,1
0.10651826858520508,-0.17620074094760932,-0.1778885383779401,-0.29954125961093586,-0.004091111221644336,-0.003522830000000001,1
0.18925094604492188,-0.1798498041103176,-0.1778885383779401,-0.3057446669875399,-0.007067002388574767,-0.002205333656997279,1
0.28959083557128906,-0.182289411570721,-0.1778885383779401,-0.30989199967022574,-0.010725182272341293,-0.001215671789115506,1
0.4034144878387451,-0.18155903910906826,-0.1778885383779401,-0.30865036648541605,-0.014858324859054101,0.00032083510197712027,1
0.5002624988555908,-0.17376262068207776,-0.1778885383779401,-0.29539645515953217,-0.01822403769948087,0.004025079268604903,1
0.5896034240722656,-0.16387727851369893,-0.1778885383779401,-0.27859137347328816,-0.021152227236361787,0.005532370604179621,1
0.6917855739593506,-0.15381065331695593,-0.1778885383779401,-0.2614781106388251,-0.024295567882654516,0.0049258237411656525,1
0.8010900020599365,-0.14436709948957477,-0.1778885383779401,-0.2454240691322771,-0.027451560531904187,0.00431984046368682,1
0.9066226482391357,-0.1320233751831344,-0.1778885383779401,-0.22443973781132848,-0.030238115760021264,0.005848296595102984,1
0.9970018863677979,-0.11842118901227033,-0.1778885383779401,-0.20131602132085957,-0.03237867912826512,0.007525061315243805,1
1.094161033630371,-0.11102669218729053,-0.1778885383779401,-0.1887453767183939,-0.03453613087552539,0.00380535288406563,1
1.2102973461151123,-0.10249212093614656,-0.1778885383779401,-0.17423660559144913,-0.036916742272378227,0.0036743767166988804,0.972
1.3074145317077637,-0.09085377075477964,-0.1778885383779401,-0.1544514102831254,-0.03868143477561506,0.005991910757269494,0.8960000000000001
1.3947947025299072,-0.08216713154206334,-0.1748309130390096,-0.13968412362150767,-0.04011739037363726,0.0049706009561353275,0.7840000000000001
1.4956061840057373,-0.07438339364305514,-0.16420835821749388,-0.12645176919319373,-0.04161713039570851,0.0038605413714083645,0.6480000000000001
1.602041482925415,-0.0679827448612028,-0.15562812327311726,-0.11557066626404476,-0.04306428314984497,0.0030068261407724534,0.5000000000000001
1.6999790668487549,-0.062478381067757854,-0.14769118865490216,-0.10621324781518834,-0.044288079487688564,0.0028101386479747453,0.6480000000000001
1.7989168167114258,-0.048377184722018934,-0.12036026219987365,-0.08224121402743219,-0.04524534544790603,0.007126297275464562,0.5000000000000001
1.890397548675537,-0.0436742858955578,-0.11772027124912161,-0.07424628602244826,-0.04604441657625313,0.002570431349579778,0.3520000000000002
2.0009641647338867,-0.03996757049023803,-0.11319686596037401,-0.06794486983340466,-0.04692823238048896,0.0016762362535196048,0.21600000000000016
2.109659433364868,-0.037286977515662165,-0.10989360064528048,-0.06338786177662568,-0.047738815987989416,0.0012330771193346207,0.10400000000000015
2.196260690689087,-0.03395859436466341,-0.1041349264231149,-0.0577296104199278,-0.048326987381778014,0.0019216713785909106,0.02800000000000008
2.294726848602295,-0.03083328129180486,-0.09976377393807898,-0.05241657819606826,-0.04893419433071025,0.0015869985886995453,5.777789833161706e-32
2.403475046157837,-0.02790036356072942,-0.09562314496114141,-0.04743061805324001,-0.049541017180384984,0.0013484902724835892,0
2.5023787021636963,-0.02464247718189072,-0.09027367463213945,-0.04189221120921422,-0.050028463397650984,0.0016469999747257527,0
2.5932607650756836,-0.022362776706824322,-0.08719745070780116,-0.038016720401601346,-0.050434938453562256,0.0012542081473624358,0
2.6874430179595947,-0.021828848821075907,-0.08767170486575893,-0.03710904299582904,-0.0508461164855285,0.00028345461559861715,0.028000000000000004
2.809119701385498,-0.0005207123020160288,-0.04298795155691286,-0.000885210913427249,-0.05085878819471418,0.008756047551228564,0.10400000000000002
2.9034781455993652,-0.016363594123962145,-0.08738075934200851,-0.027818110010735645,-0.051167596851371025,-0.008395052479901846,0.028000000000000004
3.003502368927002,-0.015847003949147016,-0.07816628788244306,-0.026939906713549927,-0.05148461370378771,0.0002582325348945721,0
3.0867347717285156,-0.02040640489927982,-0.08925415475883898,-0.03469088832877569,-0.05182430852624923,-0.002738957903814046,0
3.200813055038452,-0.01845167307197662,-0.0827563895921872,-0.031367844222360254,-0.05224529556389869,0.000856750194071748,0
3.3005659580230713,-0.018126704424213408,-0.08325944455030004,-0.03081539752116279,-0.052606933841470575,0.0001628868123333312,0
3.4011287689208984,-0.017148518520441143,-0.08161796028218445,-0.029152481484749942,-0.05295183448650037,0.00048635568906586746,0
