time,error,x_speed,p_term,i_term,d_term,alpha,dt
0.0,-0.1680772057927298,-0.21076881606408318,-0.21009650724091225,-0.0006723088231709193,-0.0,1,0.01
0.09535026550292969,-0.17483230713016265,-0.22411019693066123,-0.2185403839127033,-0.007340431584511222,0.001770618566553309,0.7588207879874989,0.09535026550292969
0.20737266540527344,-0.17973029640323396,-0.23257254318362947,-0.22466287050404243,-0.015393959239811163,0.003666750703210153,0.7281157531025135,0.11202239990234375
0.32296013832092285,-0.17710122760659927,-0.23257254318362947,-0.2213765345082491,-0.023582232579533586,0.00138168614084442,0.7218696894188871,0.11558747291564941
0.4136323928833008,-0.1650644240678,-0.23257254318362947,-0.20633053008475,-0.02956893797084073,-0.005101091368105671,0.7679071049876657,0.09067225456237793
0.5066037178039551,-0.15397073957092042,-0.23257254318362947,-0.19246342446365053,-0.03529488343360933,-0.009540299945713851,0.7634144808417603,0.0929713249206543
0.6175529956817627,-0.13932259083635085,-0.22972473311915714,-0.17415323854543857,-0.04147797977175268,-0.014093514801965877,0.7300170997969305,0.11094927787780762
0.7077550888061523,-0.11962242934352632,-0.21625505880666065,-0.1495280366794079,-0.04579405717631688,-0.020932964950935884,0.7688323699082906,0.09020209312438965
0.7971184253692627,-0.10393275807267899,-0.20361286776923676,-0.12991594759084873,-0.04950916839214933,-0.0241877517862387,0.7704885689754053,0.08936333656311035
0.908029317855835,-0.09642691652059374,-0.19563312377404643,-0.12053364565074218,-0.053787086540560226,-0.02131239158274403,0.7300852946111751,0.11091089248657227
1.0081291198730469,-0.09663422608835079,-0.1943257735028646,-0.12079278261043849,-0.05765631330037239,-0.01587667759205372,0.7498129178956562,0.10009980201721191
1.0971999168395996,-0.0839182580763053,-0.1843225818158272,-0.10489782259538163,-0.060646179751132935,-0.018778579469312637,0.7710678939128657,0.08907079696655273
1.2118871212005615,-0.07622238921127239,-0.1767176255417037,-0.09527798651409049,-0.06414287284247452,-0.01729676618513867,0.7234368382846625,0.11468720436096191
1.2940824031829834,-0.05977131208369979,-0.1630078165580973,-0.07471414010462474,-0.06610804078294613,-0.022185635670526418,0.7849390459346324,0.08219528198242188
1.4112353324890137,-0.05136484521327997,-0.15270655229957147,-0.06420605651659997,-0.06851505761498076,-0.01998543816799076,0.7191607176271679,0.11715292930603027
1.5167155265808105,-0.040554956186555635,-0.14103824212308597,-0.050693695233194544,-0.07022615547495764,-0.020118391414933795,0.7398635108971139,0.10548019409179688
1.6084911823272705,-0.03202808017216576,-0.1311954978975574,-0.0400351002152072,-0.07140191469899793,-0.01975848298335229,0.7657443631315032,0.09177565574645996
1.696803092956543,-0.024332115446692483,-0.12190529710618328,-0.030415144308365602,-0.0722614409408977,-0.01922871185691998,0.7725748085188526,0.08831191062927246
1.8258776664733887,-0.01779845581596759,-0.11191822232667498,-0.022248069769959487,-0.07318037217837949,-0.016489780378336007,0.6991791602590076,0.1290745735168457
1.9092967510223389,-0.012911626247709584,-0.10520197470362114,-0.01613953280963698,-0.07361120259502833,-0.015451239298955819,0.7824336661617054,0.0834190845489502
2.008582353591919,-0.00835058531733543,-0.09827483551257042,-0.010438231646669287,-0.07394283975304447,-0.013893764112856656,0.7513418917921579,0.09928560256958008
2.1112008094787598,-0.0044411216627290445,-0.09197111117027995,-0.005551402078411306,-0.07412513617201841,-0.012294572919850245,0.7451223251532151,0.10261845588684082
2.219383716583252,-0.0015098439118949106,-0.08655011002347882,-0.0018873048898686382,-0.07419047189348353,-0.010472333240126645,0.7349646317335917,0.10818290710449219
2.304215669631958,0.00044570790552896783,-0.08279835064216085,0.0005571348819112098,-0.07417534778463741,-0.009180137739434649,0.779561046382317,0.08483195304870605
2.4089272022247314,0.0020746510949482683,-0.07910507667124356,0.0025933138686853353,-0.07408845182633848,-0.007609938713590413,0.7412687206565579,0.10471153259277344
2.509016513824463,0.0037035942843676034,-0.07583115263587462,0.004629492855459504,-0.07394017574539168,-0.006520469745942451,0.7498325781322907,0.10008931159973145
2.6296143531799316,0.00468096019801921,-0.07297877905705637,0.0058512002475240125,-0.07371437027099564,-0.005115609033584734,0.7132704258769496,0.12059783935546875
2.725210428237915,0.0053325374737869385,-0.07105362445209742,0.006665671842233673,-0.07351046240995819,-0.004208833884372901,0.7583492833088102,0.0955960750579834
2.7881643772125244,0.00598493473967536,-0.06971689345223596,0.0074811684245942,-0.07335975229947105,-0.003838309577359115,0.8265511391942085,0.06295394897460938
2.917285919189453,0.0066365120154430746,-0.06770839754004682,0.008295640019303843,-0.07301698563355806,-0.002987051925792606,0.6991026332957416,0.1291215419769287
3.0239360332489014,0.0063115433676798754,-0.06690213113566983,0.007889429209599844,-0.07274773490553638,-0.002043825439733284,0.7377349461560533,0.10665011405944824
