time,error,x_speed,p_term,i_term,d_term
0.0,-0.13541713445226863,-0.1542170485386035,-0.20312570167840294,-0.0006770856722613432,0.0
0.09634757041931152,-0.14205857368051722,-0.1542170485386035,-0.21308786052077583,-0.007520584887936637,-0.006893208826485782
0.18999361991882324,-0.14753324356562805,-0.1542170485386035,-0.2212998653484421,-0.014428537602821798,-0.00584613009771371
0.29697704315185547,-0.15163883000366404,-0.1542170485386035,-0.22745824500549605,-0.022539958167243704,-0.003837591202417562
0.4012892246246338,-0.15361947136275483,-0.1542170485386035,-0.23042920704413225,-0.03055214925451568,-0.001898763242342569
0.5038905143737793,-0.15213097263233374,-0.1542170485386035,-0.2281964589485006,-0.03835656625595038,0.0014507602526833599
0.5955867767333984,-0.14879183440706445,-0.1542170485386035,-0.22318775161059667,-0.045178393798329976,0.003641520536762655
0.6861996650695801,-0.14341801639358712,-0.1542170485386035,-0.2151270245903807,-0.05,0.005930522812097109
0.7988803386688232,-0.1374164770255299,-0.1542170485386035,-0.20612471553829484,-0.05,0.0053261479332313245
0.895301342010498,-0.12961193864948464,-0.1542170485386035,-0.19441790797422698,-0.05,0.008094230619431852
0.9937946796417236,-0.12181134049508287,-0.1542170485386035,-0.1827170107426243,-0.05,0.007919924679178231
1.0875606536865234,-0.11129596170851899,-0.1542170485386035,-0.1669439425627785,-0.05,0.011214493203621822
1.206371784210205,-0.10740089279181672,-0.1542170485386035,-0.16110133918772507,-0.05,0.00327837038460458
1.2915985584259033,-0.09394973614976121,-0.1542170485386035,-0.14092460422464181,-0.05,0.015782782776703863
1.393789529800415,-0.08926245606926171,-0.1542170485386035,-0.13389368410389257,-0.05,0.0045867849355511565
1.4874465465545654,-0.07927702429616862,-0.1542170485386035,-0.11891553644425293,-0.05,0.010661701727383486
1.6003892421722412,-0.07505143037668055,-0.1542170485386035,-0.11257714556502083,-0.05,0.0037413609586512773
1.698282241821289,-0.06535652011315897,-0.13813120146821906,-0.09803478016973846,-0.05,0.009903578701519417
1.7909185886383057,-0.05760664362891977,-0.12804405211613304,-0.08640996544337966,-0.05,0.008365913327246628
1.8858256340026855,-0.05148189136138403,-0.12076941491306468,-0.07722283704207604,-0.05,0.006453422129011359
1.9981470108032227,-0.04725738165700251,-0.11712498103103959,-0.07088607248550377,-0.05,0.0037610914544641857
2.098782539367676,-0.042511512278604495,-0.10905136992152385,-0.06376726841790674,-0.05,0.004715898496382886
2.1960127353668213,-0.037552623860125485,-0.10122878313954194,-0.05632893579018823,-0.05,0.005100152650646297
2.294616222381592,-0.033100032513852365,-0.09513439574361315,-0.04965004877077855,-0.05,0.004515653027165394
2.396944761276245,-0.031240637985095333,-0.0950438739342984,-0.046860956977643003,-0.05,0.0018170830433446021
2.4968907833099365,-0.029214194778298112,-0.09179375453707093,-0.043821292167447165,-0.05,0.0020275376303762398
2.592362880706787,-0.027345464057965535,-0.08906083810353166,-0.0410181960869483,-0.05,0.001957357983416653
2.686894655227661,-0.025419058791462373,-0.08609074929517341,-0.03812858818719356,-0.05,0.0020378388920201467
2.803696870803833,-0.02499585345284088,-0.08713145371436178,-0.03749378017926132,-0.05,0.0003623264648995468
2.895174741744995,-0.02262856626771184,-0.08135502443278197,-0.03394284940156776,-0.05,0.002587824968785797
2.990084171295166,-0.02137521279896159,-0.08074224075361282,-0.03206281919844238,-0.05,0.0013205784448295588
3.089279890060425,-0.020853430076735048,-0.08075413176621873,-0.031280145115102576,-0.05,0.0005260133488838476
3.205268383026123,-0.02752593751841858,-0.09704163852810793,-0.041288906277627865,-0.05,-0.005752732250480071
3.2966361045837402,-0.02796618925297968,-0.09243112990458187,-0.04194928387946952,-0.05,-0.00048184602511235433
3.3890392780303955,-0.018231173533078796,-0.06681139083471455,-0.027346760299618196,-0.05,0.01053536946490366
3.4824156761169434,-0.027058900027768566,-0.10004226631555711,-0.04058835004165285,-0.05,-0.009453916273904257
