time,error,x_speed,p_term,i_term,d_term,alpha,dt
0.0,-0.19012598571161493,-0.2384179860823651,-0.23765748213951865,-0.0007605039428464598,-0.0,1,0.01
0.08702206611633301,-0.19798702722534403,-0.25158289205096734,-0.24748378403168003,-0.007652200012198504,0.0035530919929112285,0.7751496006685689,0.08702206611633301
0.17765069007873535,-0.2043898860592292,-0.26454200459172494,-0.2554873575740365,-0.015061629662350563,0.006006982644662134,0.7679928750661005,0.09062862396240234
0.28789496421813965,-0.20672219803919065,-0.26946604828795656,-0.2584027475489883,-0.02417760513088367,0.005529771729659915,0.7312716323203516,0.1102442741394043
0.39975619316101074,-0.2010687207204269,-0.26946604828795656,-0.2513359009005336,-0.033174322811586825,0.0012825583425297227,0.7284006818753331,0.1118612289428711
0.4984250068664551,-0.18652937028631433,-0.26946604828795656,-0.23316171285789292,-0.0405361754865365,-0.0063288185514500375,0.7525043085553574,0.09866881370544434
0.5780966281890869,-0.16833429776310188,-0.26946604828795656,-0.21041787220387737,-0.045900762057333705,-0.014585393690438056,0.7901565014390959,0.07967162132263184
0.6874120235443115,-0.1564037662024902,-0.26476400028516084,-0.19550470775311274,-0.05273969787232224,-0.01651959465972588,0.7329311416191536,0.10931539535522461
0.8093123435974121,-0.13702564128693806,-0.2516358148971259,-0.17128205160867258,-0.05942108568366588,-0.02093267760478744,0.7110684342743372,0.12190032005310059
0.8954863548278809,-0.11502202822112306,-0.23482067290473416,-0.14377753527640383,-0.06338584950433722,-0.027657288123993123,0.7768518628276099,0.08617401123046875
0.9818840026855469,-0.10177492887269561,-0.2224516553017878,-0.12721866109086952,-0.06690309529053008,-0.02832989892038819,0.7764022417406341,0.08639764785766602
1.0801613330841064,-0.1178689144282059,-0.2321303024851206,-0.14733614303525738,-0.07153663218932221,-0.013257527260540995,0.7532439762508888,0.09827733039855957
1.1858479976654053,-0.09994997390714294,-0.2193371018580996,-0.12493746738392868,-0.07576198393621573,-0.018637650537955193,0.7394869641811472,0.10568666458129883
1.2975993156433105,-0.08387750849337836,-0.20574441947705951,-0.10484688561672295,-0.07951135278535093,-0.021386181074985647,0.728595117735842,0.11175131797790527
1.3929331302642822,-0.07082543234741222,-0.1935759866484188,-0.08853179043426528,-0.08221217624049426,-0.02283201997365923,0.7588523645204156,0.09533381462097168
1.5015239715576172,-0.06050985058754452,-0.18229113466473454,-0.07563731323443065,-0.08484050247322844,-0.02181331895707545,0.7342308482745075,0.10859084129333496
1.6177589893341064,-0.048828324921843906,-0.16948095704765648,-0.061035406152304884,-0.08711072695934313,-0.02133482393600848,0.7207466627930248,0.11623501777648926
1.691948652267456,-0.038438693918608616,-0.1589577530932484,-0.048048367398260766,-0.08825142845751105,-0.02265795723747656,0.8017324627522802,0.07418966293334961
1.7880959510803223,-0.031380965346703565,-0.14940643379641258,-0.03922620668337946,-0.08945830647840132,-0.020721920634631786,0.7572940694004714,0.09614729881286621
1.8792080879211426,-0.022887573348406423,-0.13913972122363724,-0.02860946668550803,-0.09029244076435106,-0.020237813773778167,0.7670434428939691,0.09111213684082031
1.9947843551635742,-0.017330518669888995,-0.13004063103000574,-0.021663148337361243,-0.09109363942724746,-0.017283843265397027,0.7218891540430321,0.11557626724243164
2.090897560119629,-0.01210034956069618,-0.12241510094701044,-0.015125436950870225,-0.09155884077819432,-0.015730823217945906,0.7573592504528658,0.09611320495605469
2.1995155811309814,-0.007523951590152421,-0.11507990174200597,-0.009404939487690526,-0.09188573547095734,-0.013789226783358095,0.7341820100285424,0.10861802101135254
2.276839017868042,-0.0042550958969068825,-0.11003232098273186,-0.005318869871133603,-0.09201734292631518,-0.012696108185283078,0.7950738565149248,0.07732343673706055
2.392247438430786,-0.0013123030219557713,-0.10430400711800372,-0.0016403787774447141,-0.09207792325394062,-0.010585705086618375,0.7221808349325153,0.11540842056274414
2.4958438873291016,0.00032212482466699444,-0.10034038243897453,0.00040265603083374304,-0.09206457485876562,-0.008678463611042651,0.7433167482491498,0.10359644889831543
2.584033250808716,0.002609501058908739,-0.09659601017792264,0.003261876323635924,-0.0919725227638118,-0.007885363737746754,0.7728187019625912,0.08818936347961426
2.6973958015441895,0.003264094948587981,-0.09378395355947616,0.004080118685734976,-0.09182451231212592,-0.006039559933085224,0.7257551499675677,0.11336255073547363
2.799835681915283,0.004246397158621962,-0.09133289691893569,0.005307996448277452,-0.09165051214535097,-0.004990381221862167,0.7454529598889829,0.10243988037109375
2.897021770477295,0.004571637225886202,-0.08969132005349152,0.0057145465323577525,-0.09147279232922761,-0.003933074256621658,0.7553134629818781,0.09718608856201172
2.9935436248779297,0.004571637225886202,-0.08855742095175045,0.0057145465323577525,-0.09129628716815182,-0.002975680315956397,0.7565787274284465,0.09652185440063477
3.0758004188537598,0.004571637225886202,-0.08776667315484643,0.0057145465323577525,-0.09114586787958304,-0.002335351807621147,0.7848127351242549,0.08225679397583008
3.199093818664551,0.004573282727946507,-0.08685962956745637,0.005716603409933133,-0.09092032564925323,-0.0016559073281362702,0.7087282724797924,0.12329339981079102
