time,error,x_speed,p_term,i_term,d_term,alpha,dt
0.0,-0.16531850158037947,-0.20730940098179587,-0.20664812697547436,-0.000661274006321518,-0.0,1,0.01
0.10324215888977051,-0.17409010473241612,-0.2210143817692531,-0.21761263091552016,-0.007850649307889875,0.004448898454156949,0.7439698290128622,0.10324215888977051
0.29515957832336426,-0.18665813236226844,-0.24219309126999183,-0.23332266545283556,-0.022179828139594168,0.007823010347241923,0.6098584602786127,0.19191741943359375
0.38591718673706055,-0.17299452291300102,-0.24219309126999183,-0.21624315364125127,-0.028460055806895108,-0.0009873609044931003,0.7677393697281233,0.09075760841369629
0.4801769256591797,-0.1613155844757776,-0.24219309126999183,-0.201644480594722,-0.03454228175759745,-0.0066757918675346434,0.7609196942608971,0.09425973892211914
0.5775020122528076,-0.14607456592430876,-0.23553454143509278,-0.18259320740538595,-0.04022896966868144,-0.012712364361025387,0.7550492282578445,0.09732508659362793
0.6881637573242188,-0.13204291014804645,-0.22724786849342737,-0.16505363768505807,-0.046073809213197585,-0.016120421595171713,0.7305282354650107,0.11066174507141113
0.7985413074493408,-0.11508292274179266,-0.21505862285041438,-0.14385365342724082,-0.05115483764258869,-0.020050131780584873,0.7310341413864659,0.11037755012512207
0.891373872756958,-0.0974839012030582,-0.20090161647730886,-0.12185487650382273,-0.05477470989253838,-0.02427203008094775,0.7636841405067262,0.09283256530761719
0.9817969799041748,-0.0845521466499786,-0.1887981210609769,-0.10569018331247323,-0.05783289701896166,-0.025275040729542,0.7683971427615298,0.0904231071472168
1.091179609298706,-0.08099095614949012,-0.18287680160482805,-0.10123869518686265,-0.06137649851528503,-0.020261607902680348,0.7328107703145441,0.10938262939453125
1.212996006011963,-0.09869740584648659,-0.19557236206649697,-0.12337175730810823,-0.066185683453351,-0.006014921305037714,0.7112099063421059,0.12181639671325684
1.3954284191131592,-0.08752840678487338,-0.19035405621269166,-0.10941050848109173,-0.07257289083921803,-0.008370656892381893,0.6218487644134956,0.1824324131011963
1.4943296909332275,-0.06077277585409834,-0.1706530104088611,-0.07596596981762292,-0.07497709276882054,-0.019709947822417626,0.7520657896907393,0.09890127182006836
1.5872433185577393,-0.06008287819182288,-0.16771393705032625,-0.07510359773977861,-0.07721010003719012,-0.015400239273357522,0.7635265842362059,0.09291362762451172
1.6881005764007568,-0.05396053854723272,-0.16141780001138592,-0.0674506731840409,-0.07938702481703265,-0.014580102010312382,0.748396078979029,0.10085725784301758
1.7982633113861084,-0.04822531384039048,-0.15525441527170022,-0.060281642300488096,-0.08151207780430639,-0.013460695166905743,0.7314170069855667,0.11016273498535156
1.8837649822235107,-0.03978647402582125,-0.14745920613018113,-0.04973309253227656,-0.08287280180668104,-0.014853311791223551,0.778206743821182,0.08550167083740234
1.9833357334136963,-0.03915260388373056,-0.14484216512758658,-0.048940754854663204,-0.08443218347858296,-0.011469226794340414,0.7508057061394056,0.09957075119018555
2.1040549278259277,-0.024355122084036347,-0.13126481343583996,-0.030443902605045432,-0.08560823576570153,-0.015212675065093002,0.7130646853874043,0.12071919441223145
2.2840473651885986,-0.022653901383880567,-0.12577354971267948,-0.02831737672985071,-0.08723924813604483,-0.010216924846783942,0.625009847339172,0.1799924373626709
2.39603853225708,-0.0033390666080203805,-0.10837866207339703,-0.004173833260025475,-0.08738882652258546,-0.016816002290786093,0.7281709511751105,0.11199116706848145
