time,error,x_speed,p_term,i_term,d_term
0.0,-0.1800898102489801,-0.18745720556714346,-0.2881436963983682,-0.00036017962049796027,0.0
0.09877920150756836,-0.18721168899644336,-0.18745720556714346,-0.2995387023943094,-0.004058703850888339,-0.0036049485310516434
0.21439456939697266,-0.1941458053946348,-0.18745720556714346,-0.3106332886314157,-0.008547951593865418,-0.002998786633981263
0.3067662715911865,-0.1964404890922161,-0.18745720556714346,-0.3143047825475458,-0.0121770600653278,-0.0012420923524591218
0.3992905616760254,-0.19701606648181397,-0.18745720556714346,-0.31522570637090236,-0.01582281440263525,-0.0003110412352637928
0.5081815719604492,-0.19833011148994883,-0.18745720556714346,-0.31732817838391814,-0.02014208764462784,-0.0006033762588401816
0.6064715385437012,-0.1936173172452303,-0.18745720556714346,-0.3097877075923685,-0.023948215573022354,0.0023973933497712556
0.6984004974365234,-0.18571039221456964,-0.18745720556714346,-0.29713662754331144,-0.027362648175394966,0.004300562698572026
0.8058912754058838,-0.18058124940303283,-0.18745720556714346,-0.28892999904485256,-0.031244811972397188,0.0023858524928523856
0.8982100486755371,-0.17132537552522142,-0.18745720556714346,-0.2741206008403543,-0.03440812167208741,0.005012996571551044
1.0075502395629883,-0.1610914888392301,-0.18745720556714346,-0.2577463821427682,-0.03793087650009244,0.004679837579817984
1.0999088287353516,-0.14669523636015377,-0.18745720556714346,-0.23471237817624604,-0.040640589513798474,0.007793672796478882
1.2056982517242432,-0.1361678500566574,-0.18745720556714346,-0.21786856009065186,-0.04352161317122481,0.004975632726818915
1.2968549728393555,-0.12166579273155648,-0.18745720556714346,-0.19466526837049036,-0.045739744118680724,0.007954464107362856
1.4169704914093018,-0.11554838053880814,-0.18745720556714346,-0.18487740886209303,-0.04851557484834801,0.002546470375177214
1.4977202415466309,-0.09781186091636805,-0.18745720556714346,-0.1564989774661889,-0.05009523151424078,0.010982399073852261
1.5976438522338867,-0.09000022822585232,-0.18745720556714346,-0.14400036516136372,-0.05189386106764163,0.003908802252435026
1.6901354789733887,-0.07889915033580969,-0.17359087788192865,-0.1262386405372955,-0.05335336322022634,0.006001125875593188
1.8068091869354248,-0.06948473821128952,-0.16211584821402808,-0.11117558113806324,-0.05497477163100284,0.004034504555038003
1.9090242385864258,-0.05771997589609596,-0.14275179613307287,-0.09235196143375354,-0.05615474169450564,0.005754906995186333
1.9967961311340332,-0.04864398865297575,-0.1296688257302748,-0.07783038184476121,-0.057008656683532846,0.0051702127980192535
2.100764513015747,-0.04259457547665566,-0.12313641907150787,-0.06815132076264906,-0.05789435450138213,0.00290925619252331
2.213925361633301,-0.038022840541081696,-0.11757142255321573,-0.060836544865730716,-0.05875489388187788,0.0020200161943928685
2.3069794178009033,-0.03154311910767693,-0.10632923002240319,-0.050468990572283094,-0.059341936917307304,0.003481697467187211
2.4044389724731445,-0.027112815778330968,-0.10097802947726972,-0.04338050524532955,-0.05987041750764064,0.002272893275700458
2.504767417907715,-0.024338576506724163,-0.09755914379131018,-0.03894172241075866,-0.06,0.0013825786194484784
2.6222586631774902,-0.022835878118593514,-0.09589791121952009,-0.036537404989749625,-0.06,0.0006394937702295417
2.6976189613342285,-0.017098232343105552,-0.08355036238394056,-0.027357171748968886,-0.06,0.003806809365028325
2.7970387935638428,-0.016386127192746312,-0.08585967317645259,-0.026217803508394102,-0.06,0.0003581303319415202
2.9089066982269287,-0.016072904755224715,-0.08557665104792295,-0.025716647608359545,-0.06,0.00013999656043658522
3.0090320110321045,-0.01427562155281928,-0.08194347758690944,-0.02284099448451085,-0.06,0.0008975168976014064
3.100337266921997,-0.013109781381850049,-0.08033722027633772,-0.02097565021096008,-0.06,0.0006384299346223557
3.2031962871551514,-0.012419263855414697,-0.0795351600532408,-0.019870822168663517,-0.06,0.000335662115422707
3.3054261207580566,-0.012150647883204031,-0.07930965814817947,-0.01944103661312645,-0.06,0.00013137846494696445
3.4142725467681885,-0.012098720771590797,-0.07933409985069215,-0.019357953234545276,-0.06,2.3853383853136773e-05
