time,error,x_speed,p_term,i_term,d_term,alpha,dt
0.0,-0.18361998724501827,-0.2302594640052529,-0.22952498405627283,-0.0007344799489800731,-0.0,1,0.01
0.07855677604675293,-0.1903966782433579,-0.2418688767791888,-0.23799584780419739,-0.00671725963410373,0.0028442306591123056,0.7924835030900333,0.07855677604675293
0.19431567192077637,-0.1986424410517762,-0.258199237455038,-0.24830305131472025,-0.01591511149405349,0.006018925353735772,0.7215720528825466,0.11575889587402344
0.28633975982666016,-0.1972469083152602,-0.2615497987820218,-0.24655863539407524,-0.023175698226040417,0.0038940746395768125,0.7652590982420021,0.09202408790588379
0.3806040287017822,-0.19140808371844983,-0.2615497987820218,-0.2392601046480623,-0.030392875453443546,1.1603194787962458e-06,0.7609109515704578,0.09426426887512207
0.4864084720611572,-0.18086367786288954,-0.2615497987820218,-0.22607959732861194,-0.03804734775752849,-0.005195933927714861,0.7392723389534797,0.105804443359375
0.5973842144012451,-0.16141190679317213,-0.2602363708129759,-0.20176488349146515,-0.04521247022908903,-0.013259017092421744,0.7299700909153563,0.11097574234008789
0.6996309757232666,-0.1409117300345967,-0.24719679502936034,-0.17613966254324587,-0.050975577440417245,-0.02008155504569723,0.7458108525573258,0.10224676132202148
0.7918343544006348,-0.12373789506645899,-0.23432975172181952,-0.15467236883307373,-0.05553919823863851,-0.024118184650107274,0.7649092698071428,0.09220337867736816
0.8819451332092285,-0.10788534891758661,-0.22095892127583022,-0.13485668614698326,-0.05942785136383876,-0.026674383765008206,0.7690123326410157,0.09011077880859375
0.9976561069488525,-0.10174390104985154,-0.21352126267538787,-0.12717987631231442,-0.06413700570885726,-0.022204380654216174,0.7216552339267851,0.11571097373962402
1.1106045246124268,-0.10639749152634628,-0.215818110019756,-0.13299686440793285,-0.06894397703336701,-0.013877268578456146,0.7264829871424949,0.11294841766357422
1.2064378261566162,-0.09258192376163489,-0.2057183619218844,-0.11572740470204361,-0.07249294960032297,-0.01749800761951782,0.7578947977081939,0.09583330154418945
1.2901060581207275,-0.08551594958115519,-0.19961539068400014,-0.10689493697644398,-0.07535493692279792,-0.017365516784758225,0.7819255674732597,0.08366823196411133
1.4139037132263184,-0.07341433064911762,-0.18876208403760877,-0.09176791331139703,-0.07899034571700082,-0.01800382500921092,0.7078849927219485,0.12379765510559082
1.499976634979248,-0.05908203460936117,-0.17629165897544025,-0.07385254326170146,-0.081024491053775,-0.021414624659963813,0.7770552740085389,0.08607292175292969
1.6037888526916504,-0.050545996946267574,-0.1664429741407529,-0.06318249618283447,-0.08312340786956554,-0.02013707008835289,0.7429195721206779,0.10381221771240234
1.7003202438354492,-0.04124809881629213,-0.15620075354783286,-0.05156012352036516,-0.08471610241387496,-0.019924527613592723,0.7565605313986541,0.09653139114379883
1.8257520198822021,-0.0330394490038692,-0.14558216423083697,-0.041299311254836504,-0.08637378112113954,-0.01790907185486093,0.7051659440855481,0.12543177604675293
1.9270837306976318,-0.02583447997850829,-0.1366917866375469,-0.03229309997313536,-0.08742092194283924,-0.016977764721572308,0.7475113277006122,0.10133171081542969
2.007556915283203,-0.02027331154484014,-0.12972526404040127,-0.025341639431050174,-0.08807350511968272,-0.016310119489668384,0.7884918363610136,0.08047318458557129
2.102402687072754,-0.014385257541847433,-0.12197555815921297,-0.017981571927309294,-0.08861925746126191,-0.015374728770641758,0.7597903319068522,0.09484577178955078
2.2160186767578125,-0.0104609852078925,-0.11521989832817436,-0.013076231509865626,-0.0890946715362521,-0.01304899528205663,0.7253104509533839,0.1136159896850586
2.3225226402282715,-0.006863598443262113,-0.10936664542028986,-0.008579498054077641,-0.08938707171140292,-0.011400075654809294,0.7380001843986972,0.10650396347045898
2.420776128768921,-0.004247691137635519,-0.10476486779780333,-0.005309613922044399,-0.08955401190040929,-0.009901241975349646,0.7532890699823191,0.09825348854064941
2.5037920475006104,-0.0016334293340692571,-0.10077035153685411,-0.0020417866675865714,-0.08960825215514971,-0.009120312714117824,0.7832572625007688,0.08301591873168945
2.622896194458008,1.8212635836609148e-06,-0.09691467817660396,2.2765794795761435e-06,-0.08960816538713151,-0.007308789368952018,0.7158125305557891,0.11910414695739746
2.7020225524902344,0.0013093635408818818,-0.0944031780770442,0.0016367044261023523,-0.08956672331979944,-0.006473159183347105,0.7912929123606314,0.07912635803222656
2.801740884780884,0.002616905818180096,-0.09170373192845835,0.0032711322727251198,-0.0894623419262192,-0.005512522274964269,0.7505284991078651,0.09971833229064941
2.918064594268799,0.0032706769568291855,-0.0895081670905694,0.004088346196036482,-0.08931015901575719,-0.004286354270848702,0.7205931181988288,0.11632370948791504
3.023979663848877,0.002944614138534793,-0.08851190359463673,0.003680767673168491,-0.08918540741120944,-0.003007263856595785,0.7390708610802551,0.10591506958007812
3.1300125122070312,0.002617728569210248,-0.0878631426456618,0.00327216071151281,-0.08907438132464068,-0.002060922032533925,0.7388564772852451,0.1060328483581543
3.3108842372894287,0.0022908429998856616,-0.08719487391539411,0.002863553749857077,-0.08890864183452778,-0.001149785830723403,0.6238669989353085,0.18087172508239746
3.404508113861084,0.001637071861236572,-0.08734512176419834,0.002046339826545715,-0.08884733422897764,-0.0005441273617664131,0.7621488884589754,0.09362387657165527
