time,error,x_speed,p_term,i_term,d_term
0.0,-0.18360097702680744,-0.18831717109035595,-0.31212166094557264,-0.0003672019540536149,0.0
0.09133481979370117,-0.19006803027712027,-0.18831717109035595,-0.32311565147110444,-0.003839167812834519,-0.003540300000000012
0.19111275672912598,-0.19561290687976995,-0.18831717109035595,-0.3325419416956089,-0.007742738270115482,-0.0027786085646560664
0.29986119270324707,-0.1979722659395806,-0.18831717109035595,-0.33655285209728697,-0.012048573127551913,-0.001084778387236802
0.39995646476745605,-0.19455961177335898,-0.18831717109035595,-0.33075134001471024,-0.01594347258218416,0.001704702977395607
0.49013471603393555,-0.1881044185217492,-0.18831717109035595,-0.31977751148697364,-0.019336058085742024,0.00357912975742593
0.5885372161865234,-0.18168237862859882,-0.18831717109035595,-0.30886004366861797,-0.022911658143886668,0.003263148742761636
0.7044360637664795,-0.16885822286783375,-0.18831717109035595,-0.2870589788753174,-0.02682575283084293,0.005532477685732796
0.7984468936920166,-0.15435580778156438,-0.18831717109035595,-0.26240487322865946,-0.029727976349517238,0.007713161929192764
0.8971352577209473,-0.14314254952083744,-0.18831717109035595,-0.24334233418542364,-0.03255327715654557,0.005681145072705713
0.9834372997283936,-0.1312842384713761,-0.18831717109035595,-0.22318320540133937,-0.03481929672924003,0.006870237814557261
1.1018760204315186,-0.1246104105294816,-0.18831717109035595,-0.21183769790011872,-0.03777103625112063,0.00281741811388816
1.202007532119751,-0.10799174539360114,-0.18831717109035595,-0.18358596716912193,-0.03993371159434303,0.00829841917678424
1.2921092510223389,-0.09654191762041586,-0.18831717109035595,-0.16412125995470697,-0.04167343013909333,0.006353834262343032
1.3875210285186768,-0.08855808760750175,-0.18831717109035595,-0.15054874893275297,-0.043363327049154965,0.00418388076525487
1.5060360431671143,-0.07913938926672244,-0.17580249913966975,-0.13453696175342814,-0.04523916822479777,0.003973630838556154
1.5912222862243652,-0.06193605239722768,-0.1414881918471666,-0.10529128907528705,-0.04629438814750114,0.010097485375621593
1.6904032230377197,-0.0549750013381142,-0.13733311619185243,-0.09345750227479413,-0.04738488257430706,0.0035092686572487544
1.787663459777832,-0.04841830738718924,-0.12726714427240127,-0.0823111225582217,-0.048326717782113775,0.003370696067934221
1.9020960330963135,-0.04335553962679787,-0.12081127405449953,-0.07370441736555637,-0.049318974975534946,0.0022121182865917897
1.9953303337097168,-0.03656514691331679,-0.10851997557926717,-0.06216074975263854,-0.050000800155392836,0.0036415743287642015
2.0990326404571533,-0.03246699888368581,-0.10389215937622065,-0.055193898102265875,-0.050674180690873774,0.0019759194169189902
2.1961870193481445,-0.02792743557995664,-0.09635721286794452,-0.047476640485926286,-0.05121683522243155,0.002336262840413315
2.294968605041504,-0.025183497347729907,-0.09313742230413269,-0.04281194549114084,-0.0517143683826942,0.0013888915697023451
2.395505666732788,-0.02330998367555693,-0.09087829133548939,-0.03962697224844678,-0.052183071836056666,0.000931752749014047
2.488156318664551,-0.021201522377041974,-0.0874806712318352,-0.03604258804097136,-0.05257593881009242,0.001137855619228583
2.587306499481201,-0.01988785544666167,-0.08611720675755029,-0.03380935425932484,-0.0529703157028108,0.0006624632045853517
2.7056641578674316,-0.019659344470548554,-0.08676003400847983,-0.03342088559993254,-0.05343568249819928,9.653408965198815e-05
2.7964892387390137,-0.017585440288780327,-0.08250866843739342,-0.029895248490926556,-0.053755122305477444,0.0011417023590105737
2.8908886909484863,-0.0065631827391733535,-0.05919835111266168,-0.0111574106565947,-0.053879034476543165,0.005838094020476175
2.987375497817993,-0.014533657774887371,-0.0829970584370093,-0.024707218217308532,-0.054159495722709776,-0.004130344496991
3.099651336669922,-0.016643230855958084,-0.08376617466983648,-0.028293492455128744,-0.05453322226382157,-0.0009394599508861625
3.1972005367279053,-0.01583820384926705,-0.08135454348608624,-0.026924946543753984,-0.054842223086991826,0.00041262614465957883
