time,error,x_speed,p_term,i_term,d_term,alpha,dt
0.0,-0.15397496093729998,-0.1930846010153742,-0.19246870117162498,-0.0006158998437492,-0.0,1,0.01
0.12183713912963867,-0.16037497682789828,-0.20126233959416415,-0.20046872103487284,-0.008431751189626488,0.0005770363612814647,0.7111749349973764,0.12183713912963867
0.31632447242736816,-0.16568510977605846,-0.20126233959416415,-0.20710638722007307,-0.02132121325662136,0.002497814230709128,0.6066889479237091,0.1944873332977295
0.5118796825408936,-0.14969042525867485,-0.20126233959416415,-0.18711303157334355,-0.03303031028199861,-0.004943127595617076,0.6053815879188795,0.1955552101135254
0.6206390857696533,-0.11660056742052105,-0.20126233959416415,-0.1457507092756513,-0.03810287353351487,-0.01981828376870943,0.7339280702298775,0.10875940322875977
0.8025088310241699,-0.10405262360532508,-0.19328465148378826,-0.13006577950665635,-0.045672483192780694,-0.017546388784351205,0.6225748824333106,0.1818697452545166
0.9233548641204834,-0.08424024903793918,-0.17696827159138365,-0.10530031129742398,-0.049744523162092893,-0.021923437131866747,0.7128497749944169,0.12084603309631348
1.121788740158081,-0.0769491855241094,-0.16815971772276705,-0.09618648190513675,-0.05585225321868699,-0.016120982598943314,0.6018852538373024,0.19843387603759766
1.312683343887329,-0.04260054523476456,-0.13620212624560174,-0.0532506815434557,-0.0591051388991831,-0.023846305802962944,0.6111291460956136,0.19089460372924805
1.4204413890838623,-0.022885122344231793,-0.11591257460327715,-0.02860640293028974,-0.06009156131834227,-0.027214610354645147,0.735730425270713,0.1077580451965332
1.5978493690490723,-0.016302911084620522,-0.10148606548572797,-0.020378638855775653,-0.06124846792757225,-0.019858958702380074,0.6283933503203315,0.17740797996520996
1.713122844696045,-0.0021712548065886527,-0.0852150232561355,-0.002714068508235816,-0.06134858316280052,-0.021152371585099167,0.7224155107248709,0.11527347564697266
1.8158714771270752,0.0016684024754377645,-0.07685724604400666,0.0020855030942972057,-0.06128001273372222,-0.017662736404581655,0.744881486472519,0.10274863243103027
1.9951753616333008,0.0014024839479892593,-0.07037060218048458,0.0017531049349865742,-0.06117942440578938,-0.010944282709681775,0.6259077167902722,0.17930388450622559
2.106731414794922,0.00382078205542442,-0.06538588596354192,0.0047759775692805245,-0.061008931859351814,-0.00915293167347063,0.7289408033130976,0.1115560531616211
2.2012178897857666,0.005654683271704578,-0.06161727061947198,0.007068354089630722,-0.060795215423538586,-0.007890409285564124,0.7604823460854074,0.09448647499084473
2.3071000576019287,0.007264743312905386,-0.05803201116075406,0.009080929141131733,-0.06048753271529923,-0.006625407586586557,0.7391307719039292,0.10588216781616211
2.3923397064208984,0.010278202668152091,-0.05401323852844089,0.012847753335190113,-0.06013708856092984,-0.006723903302701168,0.7787360437060693,0.08523964881896973
2.5013628005981445,0.010839502621743614,-0.05132114659083236,0.013549378277179518,-0.0596643861148639,-0.005206138753147975,0.7334549180002975,0.1090230941772461
2.6104633808135986,0.012637445215091329,-0.048012796763334295,0.01579680651886416,-0.059112885072700905,-0.004696718209497548,0.7333159973569435,0.1091005802154541
2.7078683376312256,0.014658204650995064,-0.04478153474701292,0.018322755813743832,-0.05854177235627927,-0.004562518204477484,0.75489747888996,0.09740495681762695
2.792790651321411,0.014899844091054722,-0.043092314379732426,0.0186248051138184,-0.05803564066274511,-0.0036814788308057195,0.7793780441667577,0.08492231369018555
2.910937547683716,0.012324603221532629,-0.043456982859775006,0.015405754026915786,-0.05745319521493673,-0.0014095416717540667,0.7174512177655005,0.11814689636230469
3.010138988494873,0.012718368767616076,-0.04230710964874022,0.015897960959520094,-0.056948523012330665,-0.001256547595929643,0.7515002936623052,0.09920144081115723
3.1021761894226074,0.012102346409675405,-0.04202232858431061,0.015127933012094256,-0.056502976577048926,-0.0006472850193559442,0.7652335015403298,0.09203720092773438
3.2109763622283936,0.010520097479936402,-0.04259593856394385,0.013150121849920503,-0.05604514120754861,0.00029908079368426026,0.7338548756987067,0.10880017280578613
3.311519145965576,0.009364549130317479,-0.043161841810891104,0.011705686412896849,-0.05566852607234632,0.0008009978485583676,0.7489836596253496,0.10054278373718262
3.4023513793945312,0.0087928589714735,-0.043450592028057906,0.010991073714341874,-0.055349056064904416,0.0009073903225046344,0.7675927785381437,0.09083223342895508
3.5057201385498047,0.007629212838527466,-0.044245268028785756,0.009536516048159333,-0.05503360715912439,0.0012518230821793072,0.7437363285849252,0.10336875915527344
3.5907669067382812,0.008034421092387944,-0.043952404322528574,0.01004302636548493,-0.05476028653985522,0.0007648558518417144,0.7791261342392386,0.08504676818847656
3.7056095600128174,0.0056099269844263056,-0.0457681826184367,0.007012408730532882,-0.05450258298002805,0.001721991631058471,0.7231657536465154,0.11484265327453613
